Original_ID	New_ID	Cluster_ID	Allele_Number	representative
WP_011028326.1	Strep_C14232A4	Strep_C14232	4	False
WP_013003973.1	Strep_C14232A5	Strep_C14232	5	False
WP_086802484.1	Strep_C14232A6	Strep_C14232	6	False
WP_010354723.1	Strep_C14232A7	Strep_C14232	7	False
WP_045562192.1	Strep_C14233A0	Strep_C14233	0	True
WP_060878346.1	Strep_C14233A1	Strep_C14233	1	False
WP_192363169.1	Strep_C14233A2	Strep_C14233	2	False
WP_093788924.1	Strep_C14234A0	Strep_C14234	0	True
WP_192359364.1	Strep_C14234A1	Strep_C14234	1	False
WP_010351142.1	Strep_C14234A2	Strep_C14234	2	False
WP_093792014.1	Strep_C14235A0	Strep_C14235	0	True
WP_086797955.1	Strep_C14235A1	Strep_C14235	1	False
WP_192964279.1	Strep_C14236A0	Strep_C14236	0	True
WP_237309879.1	Strep_C14237A0	Strep_C14237	0	True
WP_237312571.1	Strep_C14238A0	Strep_C14238	0	True
WP_012998967.1	Strep_C14238A1	Strep_C14238	1	False
WP_336605296.1	Strep_C14239A0	Strep_C14239	0	True
WP_013001526.1	Strep_C14240A0	Strep_C14240	0	True
WP_013001764.1	Strep_C14241A0	Strep_C14241	0	True
WP_013005378.1	Strep_C14242A0	Strep_C14242	0	True
WP_328840988.1	Strep_C14243A0	Strep_C14243	0	False
WP_011027048.1	Strep_C14243A1	Strep_C14243	1	False
WP_011031472.1	Strep_C14243A2	Strep_C14243	2	False
WP_013005818.1	Strep_C14243A3	Strep_C14243	3	True
WP_041669412.1	Strep_C14244A0	Strep_C14244	0	True
WP_041670227.1	Strep_C14245A0	Strep_C14245	0	True
WP_010359025.1	Strep_C14245A1	Strep_C14245	1	False
WP_046773309.1	Strep_C14246A0	Strep_C14246	0	True
WP_049875623.1	Strep_C14246A1	Strep_C14246	1	False
WP_060878345.1	Strep_C14247A0	Strep_C14247	0	True
WP_328836396.1	Strep_C14248A0	Strep_C14248	0	False
WP_192332547.1	Strep_C14248A1	Strep_C14248	1	True
WP_328837426.1	Strep_C14249A0	Strep_C14249	0	False
WP_237313379.1	Strep_C14249A1	Strep_C14249	1	False
WP_037725118.1	Strep_C14249A2	Strep_C14249	2	False
WP_192333363.1	Strep_C14249A3	Strep_C14249	3	True
WP_192360409.1	Strep_C14250A0	Strep_C14250	0	True
WP_192365955.1	Strep_C14251A0	Strep_C14251	0	True
WP_010351138.1	Strep_C14252A0	Strep_C14252	0	True
WP_010351703.1	Strep_C14253A0	Strep_C14253	0	True
WP_010355025.1	Strep_C14254A0	Strep_C14254	0	True
WP_010357151.1	Strep_C14255A0	Strep_C14255	0	True
WP_010357170.1	Strep_C14256A0	Strep_C14256	0	True
WP_010358736.1	Strep_C14257A0	Strep_C14257	0	True
WP_369279439.1	Strep_C14258A0	Strep_C14258	0	False
WP_010360629.1	Strep_C14258A1	Strep_C14258	1	True
WP_029183830.1	Strep_C14259A0	Strep_C14259	0	True
WP_029184128.1	Strep_C14260A0	Strep_C14260	0	True
WP_050987121.1	Strep_C14261A0	Strep_C14261	0	True
WP_046703297.1	Strep_C14262A0	Strep_C14262	0	True
WP_150473163.1	Strep_C14262A1	Strep_C14262	1	False
WP_003973042.1	Strep_C14262A2	Strep_C14262	2	False
WP_045562058.1	Strep_C14262A3	Strep_C14262	3	False
WP_192364494.1	Strep_C14262A4	Strep_C14262	4	False
WP_010353083.1	Strep_C14262A5	Strep_C14262	5	False
WP_328834566.1	Strep_C14263A0	Strep_C14263	0	True
WP_369280613.1	Strep_C14263A1	Strep_C14263	1	False
WP_328834996.1	Strep_C14264A0	Strep_C14264	0	True
WP_012998398.1	Strep_C14264A1	Strep_C14264	1	False
WP_328835373.1	Strep_C14265A0	Strep_C14265	0	True
WP_045558365.1	Strep_C14265A1	Strep_C14265	1	False
WP_086804141.1	Strep_C14265A2	Strep_C14265	2	False
WP_328835437.1	Strep_C14266A0	Strep_C14266	0	True
WP_037727625.1	Strep_C14266A1	Strep_C14266	1	False
WP_010359521.1	Strep_C14266A2	Strep_C14266	2	False
WP_328835838.1	Strep_C14267A0	Strep_C14267	0	True
WP_237312875.1	Strep_C14267A1	Strep_C14267	1	False
WP_012998867.1	Strep_C14267A2	Strep_C14267	2	False
WP_225618721.1	Strep_C14267A3	Strep_C14267	3	False
WP_328837915.1	Strep_C14268A0	Strep_C14268	0	True
WP_328838247.1	Strep_C14269A0	Strep_C14269	0	True
WP_369278729.1	Strep_C14269A1	Strep_C14269	1	False
WP_003949490.1	Strep_C14269A2	Strep_C14269	2	False
WP_003974932.1	Strep_C14269A3	Strep_C14269	3	False
WP_011029395.1	Strep_C14269A4	Strep_C14269	4	False
WP_010352298.1	Strep_C14269A5	Strep_C14269	5	False
WP_328838449.1	Strep_C14270A0	Strep_C14270	0	True
WP_328839455.1	Strep_C14271A0	Strep_C14271	0	True
WP_369278145.1	Strep_C14271A1	Strep_C14271	1	False
WP_003976423.1	Strep_C14271A2	Strep_C14271	2	False
WP_045558054.1	Strep_C14271A3	Strep_C14271	3	False
WP_011028315.1	Strep_C14271A4	Strep_C14271	4	False
WP_041669846.1	Strep_C14271A5	Strep_C14271	5	False
WP_086802640.1	Strep_C14271A6	Strep_C14271	6	False
WP_010354709.1	Strep_C14271A7	Strep_C14271	7	False
WP_328840337.1	Strep_C14272A0	Strep_C14272	0	True
WP_150469924.1	Strep_C14272A1	Strep_C14272	1	False
WP_003977506.1	Strep_C14272A2	Strep_C14272	2	False
WP_237311135.1	Strep_C14272A3	Strep_C14272	3	False
WP_011027720.1	Strep_C14272A4	Strep_C14272	4	False
WP_013005183.1	Strep_C14272A5	Strep_C14272	5	False
WP_086802748.1	Strep_C14272A6	Strep_C14272	6	False
WP_328840635.1	Strep_C14273A0	Strep_C14273	0	True
WP_015506716.1	Strep_C14273A1	Strep_C14273	1	False
WP_328841007.1	Strep_C14274A0	Strep_C14274	0	True
WP_045555700.1	Strep_C14274A1	Strep_C14274	1	False
WP_192362069.1	Strep_C14274A2	Strep_C14274	2	False
WP_010354499.1	Strep_C14274A3	Strep_C14274	3	False
WP_328842166.1	Strep_C14275A0	Strep_C14275	0	True
WP_369279057.1	Strep_C14275A1	Strep_C14275	1	False
WP_413254569.1	Strep_C14276A0	Strep_C14276	0	True
WP_010353118.1	Strep_C14277A0	Strep_C14277	0	True
WP_045561704.1	Strep_C14277A1	Strep_C14277	1	False
WP_086800799.1	Strep_C14277A2	Strep_C14277	2	False
WP_365268286.1	Strep_C14278A0	Strep_C14278	0	True
WP_192361390.1	Strep_C14278A1	Strep_C14278	1	False
WP_369276826.1	Strep_C14279A0	Strep_C14279	0	True
WP_369277403.1	Strep_C14280A0	Strep_C14280	0	True
WP_328838003.1	Strep_C14281A0	Strep_C14281	0	False
WP_369278855.1	Strep_C14281A1	Strep_C14281	1	True
WP_177261994.1	Strep_C14281A2	Strep_C14281	2	False
WP_369279039.1	Strep_C14282A0	Strep_C14282	0	True
WP_369279470.1	Strep_C14283A0	Strep_C14283	0	True
WP_016325107.1	Strep_C14283A1	Strep_C14283	1	False
WP_011027090.1	Strep_C14283A2	Strep_C14283	2	False
WP_369279759.1	Strep_C14284A0	Strep_C14284	0	True
WP_369279944.1	Strep_C14285A0	Strep_C14285	0	True
WP_010356773.1	Strep_C14285A1	Strep_C14285	1	False
WP_003948755.1	Strep_C14286A0	Strep_C14286	0	True
WP_003949575.1	Strep_C14287A0	Strep_C14287	0	True
WP_003951700.1	Strep_C14288A0	Strep_C14288	0	True
WP_008410798.1	Strep_C14289A0	Strep_C14289	0	True
WP_015507162.1	Strep_C14290A0	Strep_C14290	0	True
WP_015507508.1	Strep_C14291A0	Strep_C14291	0	True
WP_026235361.1	Strep_C14292A0	Strep_C14292	0	True
WP_003971367.1	Strep_C14293A0	Strep_C14293	0	True
WP_011031894.1	Strep_C14293A1	Strep_C14293	1	False
WP_003972803.1	Strep_C14294A0	Strep_C14294	0	True
WP_011030662.1	Strep_C14294A1	Strep_C14294	1	False
WP_003973035.1	Strep_C14295A0	Strep_C14295	0	True
WP_003975328.1	Strep_C14296A0	Strep_C14296	0	True
WP_093791118.1	Strep_C14296A1	Strep_C14296	1	False
WP_173943910.1	Strep_C14296A2	Strep_C14296	2	False
WP_173402891.1	Strep_C14296A3	Strep_C14296	3	False
WP_192362521.1	Strep_C14296A4	Strep_C14296	4	False
WP_010350869.1	Strep_C14296A5	Strep_C14296	5	False
WP_003976562.1	Strep_C14297A0	Strep_C14297	0	True
WP_011028225.1	Strep_C14297A1	Strep_C14297	1	False
WP_328840299.1	Strep_C14298A0	Strep_C14298	0	False
WP_266453993.1	Strep_C14298A1	Strep_C14298	1	False
WP_008417559.1	Strep_C14298A2	Strep_C14298	2	False
WP_003977454.1	Strep_C14298A3	Strep_C14298	3	True
WP_045563406.1	Strep_C14298A4	Strep_C14298	4	False
WP_011027753.1	Strep_C14298A5	Strep_C14298	5	False
WP_013005140.1	Strep_C14298A6	Strep_C14298	6	False
WP_107468962.1	Strep_C14298A7	Strep_C14298	7	False
WP_003977772.1	Strep_C14299A0	Strep_C14299	0	True
WP_003978326.1	Strep_C14300A0	Strep_C14300	0	True
WP_011027189.1	Strep_C14300A1	Strep_C14300	1	False
WP_003978411.1	Strep_C14301A0	Strep_C14301	0	True
WP_003978736.1	Strep_C14302A0	Strep_C14302	0	True
WP_011026878.1	Strep_C14302A1	Strep_C14302	1	False
WP_016325538.1	Strep_C14303A0	Strep_C14303	0	True
WP_011027447.1	Strep_C14303A1	Strep_C14303	1	False
WP_016327543.1	Strep_C14304A0	Strep_C14304	0	True
WP_328836681.1	Strep_C14305A0	Strep_C14305	0	False
WP_369279472.1	Strep_C14305A1	Strep_C14305	1	False
WP_003973167.1	Strep_C14305A2	Strep_C14305	2	False
WP_045561073.1	Strep_C14305A3	Strep_C14305	3	True
WP_037724015.1	Strep_C14305A4	Strep_C14305	4	False
WP_086798716.1	Strep_C14305A5	Strep_C14305	5	False
WP_010353025.1	Strep_C14305A6	Strep_C14305	6	False
WP_078853553.1	Strep_C14306A0	Strep_C14306	0	True
WP_225615245.1	Strep_C14306A1	Strep_C14306	1	False
WP_328835742.1	Strep_C14307A0	Strep_C14307	0	False
WP_093790958.1	Strep_C14307A1	Strep_C14307	1	True
WP_012998743.1	Strep_C14307A2	Strep_C14307	2	False
WP_192360737.1	Strep_C14307A3	Strep_C14307	3	False
WP_237309706.1	Strep_C14308A0	Strep_C14308	0	True
WP_013000681.1	Strep_C14308A1	Strep_C14308	1	False
WP_328838745.1	Strep_C14309A0	Strep_C14309	0	False
WP_369278528.1	Strep_C14309A1	Strep_C14309	1	False
WP_237309771.1	Strep_C14309A2	Strep_C14309	2	True
WP_013003019.1	Strep_C14309A3	Strep_C14309	3	False
WP_237310013.1	Strep_C14310A0	Strep_C14310	0	True
WP_237311330.1	Strep_C14311A0	Strep_C14311	0	True
WP_179202413.1	Strep_C14311A1	Strep_C14311	1	False
WP_237311954.1	Strep_C14312A0	Strep_C14312	0	True
WP_013005978.1	Strep_C14312A1	Strep_C14312	1	False
WP_328840865.1	Strep_C14313A0	Strep_C14313	0	False
WP_328737213.1	Strep_C14313A1	Strep_C14313	1	False
WP_045561780.1	Strep_C14313A2	Strep_C14313	2	False
WP_011027526.1	Strep_C14313A3	Strep_C14313	3	True
WP_013005696.1	Strep_C14313A4	Strep_C14313	4	False
WP_192365190.1	Strep_C14313A5	Strep_C14313	5	False
WP_010352936.1	Strep_C14313A6	Strep_C14313	6	False
WP_011029009.1	Strep_C14314A0	Strep_C14314	0	True
WP_328842353.1	Strep_C14315A0	Strep_C14315	0	False
WP_150470561.1	Strep_C14315A1	Strep_C14315	1	False
WP_003947594.1	Strep_C14315A2	Strep_C14315	2	False
WP_030869367.1	Strep_C14315A3	Strep_C14315	3	True
WP_010350423.1	Strep_C14315A4	Strep_C14315	4	False
WP_238363709.1	Strep_C14316A0	Strep_C14316	0	True
WP_012998124.1	Strep_C14317A0	Strep_C14317	0	True
WP_012999096.1	Strep_C14318A0	Strep_C14318	0	True
WP_013003655.1	Strep_C14319A0	Strep_C14319	0	True
WP_013006104.1	Strep_C14320A0	Strep_C14320	0	True
WP_013006340.1	Strep_C14321A0	Strep_C14321	0	True
WP_037722812.1	Strep_C14322A0	Strep_C14322	0	True
WP_328837732.1	Strep_C14323A0	Strep_C14323	0	False
WP_369278922.1	Strep_C14323A1	Strep_C14323	1	False
WP_231885090.1	Strep_C14323A2	Strep_C14323	2	True
WP_010350939.1	Strep_C14323A3	Strep_C14323	3	False
WP_045561355.1	Strep_C14324A0	Strep_C14324	0	True
WP_086802721.1	Strep_C14325A0	Strep_C14325	0	True
WP_328837329.1	Strep_C14326A0	Strep_C14326	0	False
WP_237313335.1	Strep_C14326A1	Strep_C14326	1	False
WP_013001277.1	Strep_C14326A2	Strep_C14326	2	False
WP_192332825.1	Strep_C14326A3	Strep_C14326	3	True
WP_192365355.1	Strep_C14327A0	Strep_C14327	0	True
WP_003948702.1	Strep_C14328A0	Strep_C14328	0	False
WP_010350741.1	Strep_C14328A1	Strep_C14328	1	True
WP_010352644.1	Strep_C14329A0	Strep_C14329	0	True
WP_010352897.1	Strep_C14330A0	Strep_C14330	0	True
WP_010352941.1	Strep_C14331A0	Strep_C14331	0	True
WP_010353222.1	Strep_C14332A0	Strep_C14332	0	True
WP_010355081.1	Strep_C14333A0	Strep_C14333	0	True
WP_010356378.1	Strep_C14334A0	Strep_C14334	0	True
WP_010356672.1	Strep_C14335A0	Strep_C14335	0	True
WP_365276300.1	Strep_C14336A0	Strep_C14336	0	False
WP_045557400.1	Strep_C14336A1	Strep_C14336	1	False
WP_010358417.1	Strep_C14336A2	Strep_C14336	2	True
WP_040838189.1	Strep_C14336A3	Strep_C14336	3	False
WP_010358768.1	Strep_C14337A0	Strep_C14337	0	True
WP_010359790.1	Strep_C14338A0	Strep_C14338	0	True
WP_029183637.1	Strep_C14339A0	Strep_C14339	0	True
WP_029183803.1	Strep_C14340A0	Strep_C14340	0	True
WP_029184003.1	Strep_C14341A0	Strep_C14341	0	True
WP_369278085.1	Strep_C14342A0	Strep_C14342	0	False
WP_029184444.1	Strep_C14342A1	Strep_C14342	1	True
WP_075661329.1	Strep_C14343A0	Strep_C14343	0	True
WP_319690153.1	Strep_C14344A0	Strep_C14344	0	True
WP_150471905.1	Strep_C14344A1	Strep_C14344	1	False
WP_003949305.1	Strep_C14344A2	Strep_C14344	2	False
WP_003975128.1	Strep_C14344A3	Strep_C14344	3	False
WP_045558571.1	Strep_C14344A4	Strep_C14344	4	False
WP_011029242.1	Strep_C14344A5	Strep_C14344	5	False
WP_013002180.1	Strep_C14344A6	Strep_C14344	6	False
WP_086801126.1	Strep_C14344A7	Strep_C14344	7	False
WP_010350624.1	Strep_C14344A8	Strep_C14344	8	False
WP_328834995.1	Strep_C14345A0	Strep_C14345	0	True
WP_328836668.1	Strep_C14346A0	Strep_C14346	0	True
WP_328837833.1	Strep_C14347A0	Strep_C14347	0	True
WP_328838597.1	Strep_C14348A0	Strep_C14348	0	True
WP_369280300.1	Strep_C14348A1	Strep_C14348	1	False
WP_328838895.1	Strep_C14349A0	Strep_C14349	0	True
WP_328839407.1	Strep_C14350A0	Strep_C14350	0	True
WP_328840128.1	Strep_C14351A0	Strep_C14351	0	True
WP_369277827.1	Strep_C14351A1	Strep_C14351	1	False
WP_045557119.1	Strep_C14351A2	Strep_C14351	2	False
WP_013004891.1	Strep_C14351A3	Strep_C14351	3	False
WP_192364755.1	Strep_C14351A4	Strep_C14351	4	False
WP_029183352.1	Strep_C14351A5	Strep_C14351	5	False
WP_328840151.1	Strep_C14352A0	Strep_C14352	0	True
WP_328840188.1	Strep_C14353A0	Strep_C14353	0	True
WP_369277793.1	Strep_C14353A1	Strep_C14353	1	False
WP_037666806.1	Strep_C14353A2	Strep_C14353	2	False
WP_237310995.1	Strep_C14353A3	Strep_C14353	3	False
WP_161269996.1	Strep_C14353A4	Strep_C14353	4	False
WP_013004977.1	Strep_C14353A5	Strep_C14353	5	False
WP_086799590.1	Strep_C14353A6	Strep_C14353	6	False
WP_328841131.1	Strep_C14354A0	Strep_C14354	0	True
WP_150474056.1	Strep_C14354A1	Strep_C14354	1	False
WP_045555591.1	Strep_C14354A2	Strep_C14354	2	False
WP_013005951.1	Strep_C14354A3	Strep_C14354	3	False
WP_060885910.1	Strep_C14354A4	Strep_C14354	4	False
WP_328841568.1	Strep_C14355A0	Strep_C14355	0	True
WP_012998320.1	Strep_C14355A1	Strep_C14355	1	False
WP_328841583.1	Strep_C14356A0	Strep_C14356	0	True
WP_328841727.1	Strep_C14357A0	Strep_C14357	0	True
WP_013006159.1	Strep_C14357A1	Strep_C14357	1	False
WP_328842126.1	Strep_C14358A0	Strep_C14358	0	True
WP_369276620.1	Strep_C14359A0	Strep_C14359	0	True
WP_010358764.1	Strep_C14359A1	Strep_C14359	1	False
WP_369278509.1	Strep_C14360A0	Strep_C14360	0	True
WP_319319326.1	Strep_C14361A0	Strep_C14361	0	False
WP_369278548.1	Strep_C14361A1	Strep_C14361	1	True
WP_003950241.1	Strep_C14361A2	Strep_C14361	2	False
WP_016326448.1	Strep_C14361A3	Strep_C14361	3	False
WP_093791159.1	Strep_C14361A4	Strep_C14361	4	False
WP_134111949.1	Strep_C14361A5	Strep_C14361	5	False
WP_013002935.1	Strep_C14361A6	Strep_C14361	6	False
WP_192332061.1	Strep_C14361A7	Strep_C14361	7	False
WP_086014013.1	Strep_C14361A8	Strep_C14361	8	False
WP_369278551.1	Strep_C14362A0	Strep_C14362	0	True
WP_328836346.1	Strep_C14363A0	Strep_C14363	0	False
WP_369279612.1	Strep_C14363A1	Strep_C14363	1	True
WP_003972703.1	Strep_C14363A2	Strep_C14363	2	False
WP_045556876.1	Strep_C14363A3	Strep_C14363	3	False
WP_041668972.1	Strep_C14363A4	Strep_C14363	4	False
WP_192358657.1	Strep_C14363A5	Strep_C14363	5	False
WP_010355150.1	Strep_C14363A6	Strep_C14363	6	False
WP_369280384.1	Strep_C14364A0	Strep_C14364	0	True
WP_003947393.1	Strep_C14365A0	Strep_C14365	0	True
WP_003948173.1	Strep_C14366A0	Strep_C14366	0	True
WP_003949093.1	Strep_C14367A0	Strep_C14367	0	True
WP_003951556.1	Strep_C14368A0	Strep_C14368	0	True
WP_086747775.1	Strep_C14369A0	Strep_C14369	0	False
WP_150473289.1	Strep_C14369A1	Strep_C14369	1	False
WP_003951625.1	Strep_C14369A2	Strep_C14369	2	True
WP_003972825.1	Strep_C14369A3	Strep_C14369	3	False
WP_045559780.1	Strep_C14369A4	Strep_C14369	4	False
WP_037724500.1	Strep_C14369A5	Strep_C14369	5	False
WP_192363553.1	Strep_C14369A6	Strep_C14369	6	False
WP_010350977.1	Strep_C14369A7	Strep_C14369	7	False
WP_003951836.1	Strep_C14370A0	Strep_C14370	0	True
WP_008414952.1	Strep_C14371A0	Strep_C14371	0	True
WP_369280693.1	Strep_C14372A0	Strep_C14372	0	False
WP_015507039.1	Strep_C14372A1	Strep_C14372	1	True
WP_003973431.1	Strep_C14372A2	Strep_C14372	2	False
WP_237313223.1	Strep_C14372A3	Strep_C14372	3	False
WP_013000439.1	Strep_C14372A4	Strep_C14372	4	False
WP_010353885.1	Strep_C14372A5	Strep_C14372	5	False
WP_015507558.1	Strep_C14373A0	Strep_C14373	0	True
WP_037629476.1	Strep_C14374A0	Strep_C14374	0	True
WP_003971991.1	Strep_C14375A0	Strep_C14375	0	True
WP_011031464.1	Strep_C14375A1	Strep_C14375	1	False
WP_003972758.1	Strep_C14376A0	Strep_C14376	0	True
WP_003974325.1	Strep_C14377A0	Strep_C14377	0	True
WP_011029786.1	Strep_C14377A1	Strep_C14377	1	False
WP_079021266.1	Strep_C14378A0	Strep_C14378	0	True
WP_011027149.1	Strep_C14378A1	Strep_C14378	1	False
WP_419153357.1	Strep_C14379A0	Strep_C14379	0	True
WP_045560064.1	Strep_C14380A0	Strep_C14380	0	True
WP_012998399.1	Strep_C14380A1	Strep_C14380	1	False
WP_192360659.1	Strep_C14380A2	Strep_C14380	2	False
WP_328838866.1	Strep_C14381A0	Strep_C14381	0	False
WP_045560704.1	Strep_C14381A1	Strep_C14381	1	True
WP_086801984.1	Strep_C14381A2	Strep_C14381	2	False
WP_045563048.1	Strep_C14382A0	Strep_C14382	0	True
WP_013001810.1	Strep_C14382A1	Strep_C14382	1	False
WP_086802367.1	Strep_C14382A2	Strep_C14382	2	False
WP_159040919.1	Strep_C14383A0	Strep_C14383	0	True
WP_177262164.1	Strep_C14384A0	Strep_C14384	0	True
WP_037697506.1	Strep_C14385A0	Strep_C14385	0	False
WP_237312434.1	Strep_C14385A1	Strep_C14385	1	True
WP_086803896.1	Strep_C14385A2	Strep_C14385	2	False
WP_237313257.1	Strep_C14386A0	Strep_C14386	0	True
WP_013000595.1	Strep_C14386A1	Strep_C14386	1	False
WP_234379422.1	Strep_C14386A2	Strep_C14386	2	False
WP_327345721.1	Strep_C14387A0	Strep_C14387	0	True
WP_011039356.1	Strep_C14388A0	Strep_C14388	0	True
WP_012998013.1	Strep_C14389A0	Strep_C14389	0	True
WP_012999377.1	Strep_C14390A0	Strep_C14390	0	True
WP_328838268.1	Strep_C14391A0	Strep_C14391	0	False
WP_013002405.1	Strep_C14391A1	Strep_C14391	1	True
WP_013003214.1	Strep_C14392A0	Strep_C14392	0	True
WP_119611995.1	Strep_C14392A1	Strep_C14392	1	False
WP_013004576.1	Strep_C14393A0	Strep_C14393	0	True
WP_013006365.1	Strep_C14394A0	Strep_C14394	0	True
WP_319761106.1	Strep_C14395A0	Strep_C14395	0	False
WP_016326194.1	Strep_C14395A1	Strep_C14395	1	False
WP_045557509.1	Strep_C14395A2	Strep_C14395	2	False
WP_011028433.1	Strep_C14395A3	Strep_C14395	3	False
WP_037723847.1	Strep_C14395A4	Strep_C14395	4	True
WP_192360272.1	Strep_C14395A5	Strep_C14395	5	False
WP_319071394.1	Strep_C14396A0	Strep_C14396	0	False
WP_011029777.1	Strep_C14396A1	Strep_C14396	1	False
WP_041669634.1	Strep_C14396A2	Strep_C14396	2	True
WP_041670225.1	Strep_C14397A0	Strep_C14397	0	True
WP_010358310.1	Strep_C14397A1	Strep_C14397	1	False
WP_197696217.1	Strep_C14398A0	Strep_C14398	0	True
WP_192364206.1	Strep_C14399A0	Strep_C14399	0	True
WP_010351106.1	Strep_C14400A0	Strep_C14400	0	True
WP_010351348.1	Strep_C14401A0	Strep_C14401	0	True
WP_010352894.1	Strep_C14402A0	Strep_C14402	0	True
WP_010352920.1	Strep_C14403A0	Strep_C14403	0	True
WP_003947768.1	Strep_C14404A0	Strep_C14404	0	False
WP_010355027.1	Strep_C14404A1	Strep_C14404	1	True
WP_010355835.1	Strep_C14405A0	Strep_C14405	0	True
WP_010355837.1	Strep_C14406A0	Strep_C14406	0	True
WP_010356434.1	Strep_C14407A0	Strep_C14407	0	True
WP_252548857.1	Strep_C14408A0	Strep_C14408	0	False
WP_365271291.1	Strep_C14408A1	Strep_C14408	1	False
WP_008413844.1	Strep_C14408A2	Strep_C14408	2	False
WP_003972238.1	Strep_C14408A3	Strep_C14408	3	False
WP_012999189.1	Strep_C14408A4	Strep_C14408	4	False
WP_010356612.1	Strep_C14408A5	Strep_C14408	5	False
WP_010356940.1	Strep_C14408A6	Strep_C14408	6	True
WP_010357286.1	Strep_C14409A0	Strep_C14409	0	True
WP_328840258.1	Strep_C14410A0	Strep_C14410	0	False
WP_003946971.1	Strep_C14410A1	Strep_C14410	1	False
WP_037725784.1	Strep_C14410A2	Strep_C14410	2	False
WP_086799464.1	Strep_C14410A3	Strep_C14410	3	False
WP_010357979.1	Strep_C14410A4	Strep_C14410	4	True
WP_010359797.1	Strep_C14411A0	Strep_C14411	0	True
WP_029184130.1	Strep_C14412A0	Strep_C14412	0	True
WP_075692559.1	Strep_C14413A0	Strep_C14413	0	True
WP_319044844.1	Strep_C14414A0	Strep_C14414	0	True
WP_370516800.1	Strep_C14415A0	Strep_C14415	0	True
WP_037701584.1	Strep_C14416A0	Strep_C14416	0	True
WP_086773100.1	Strep_C14416A1	Strep_C14416	1	False
WP_003977273.1	Strep_C14416A2	Strep_C14416	2	False
WP_013004969.1	Strep_C14416A3	Strep_C14416	3	False
WP_046703772.1	Strep_C14417A0	Strep_C14417	0	True
WP_045555577.1	Strep_C14417A1	Strep_C14417	1	False
WP_013005965.1	Strep_C14417A2	Strep_C14417	2	False
WP_060885922.1	Strep_C14417A3	Strep_C14417	3	False
WP_119580093.1	Strep_C14418A0	Strep_C14418	0	True
WP_237313454.1	Strep_C14418A1	Strep_C14418	1	False
WP_328834900.1	Strep_C14419A0	Strep_C14419	0	True
WP_328837891.1	Strep_C14419A1	Strep_C14419	1	False
WP_328836254.1	Strep_C14420A0	Strep_C14420	0	True
WP_369279714.1	Strep_C14420A1	Strep_C14420	1	False
WP_003951924.1	Strep_C14420A2	Strep_C14420	2	False
WP_003972468.1	Strep_C14420A3	Strep_C14420	3	False
WP_045556600.1	Strep_C14420A4	Strep_C14420	4	False
WP_011030973.1	Strep_C14420A5	Strep_C14420	5	False
WP_012999584.1	Strep_C14420A6	Strep_C14420	6	False
WP_086803675.1	Strep_C14420A7	Strep_C14420	7	False
WP_010355112.1	Strep_C14420A8	Strep_C14420	8	False
WP_328836985.1	Strep_C14421A0	Strep_C14421	0	True
WP_234442610.1	Strep_C14421A1	Strep_C14421	1	False
WP_013000600.1	Strep_C14421A2	Strep_C14421	2	False
WP_275874913.1	Strep_C14421A3	Strep_C14421	3	False
WP_328837037.1	Strep_C14422A0	Strep_C14422	0	True
WP_369279252.1	Strep_C14422A1	Strep_C14422	1	False
WP_013000715.1	Strep_C14422A2	Strep_C14422	2	False
WP_192362498.1	Strep_C14422A3	Strep_C14422	3	False
WP_328838500.1	Strep_C14423A0	Strep_C14423	0	True
WP_010351267.1	Strep_C14423A1	Strep_C14423	1	False
WP_328840187.1	Strep_C14424A0	Strep_C14424	0	True
WP_369277794.1	Strep_C14424A1	Strep_C14424	1	False
WP_003947083.1	Strep_C14424A2	Strep_C14424	2	False
WP_003977279.1	Strep_C14424A3	Strep_C14424	3	False
WP_045557196.1	Strep_C14424A4	Strep_C14424	4	False
WP_013004976.1	Strep_C14424A5	Strep_C14424	5	False
WP_086799588.1	Strep_C14424A6	Strep_C14424	6	False
WP_010351321.1	Strep_C14424A7	Strep_C14424	7	False
WP_328840441.1	Strep_C14425A0	Strep_C14425	0	True
WP_086764902.1	Strep_C14425A1	Strep_C14425	1	False
WP_045562306.1	Strep_C14425A2	Strep_C14425	2	False
WP_086804211.1	Strep_C14425A3	Strep_C14425	3	False
WP_010356973.1	Strep_C14425A4	Strep_C14425	4	False
WP_328841252.1	Strep_C14426A0	Strep_C14426	0	True
WP_045555523.1	Strep_C14426A1	Strep_C14426	1	False
WP_013006047.1	Strep_C14426A2	Strep_C14426	2	False
WP_086797306.1	Strep_C14426A3	Strep_C14426	3	False
WP_010355777.1	Strep_C14426A4	Strep_C14426	4	False
WP_328841574.1	Strep_C14427A0	Strep_C14427	0	True
