gene	strain_count	frequency_percent
Strep_C813	1	11.11111111111111
Strep_C8144	1	11.11111111111111
Strep_C8146	1	11.11111111111111
Strep_C8147	1	11.11111111111111
Strep_C8149	1	11.11111111111111
Strep_C814	1	11.11111111111111
Strep_C8150	1	11.11111111111111
Strep_C8152	1	11.11111111111111
Strep_C8208	1	11.11111111111111
Strep_C820	1	11.11111111111111
Strep_C8213	1	11.11111111111111
Strep_C8276	1	11.11111111111111
Strep_C8278	1	11.11111111111111
Strep_C827	1	11.11111111111111
Strep_C8287	1	11.11111111111111
Strep_C828	1	11.11111111111111
Strep_C8291	1	11.11111111111111
Strep_C8295	1	11.11111111111111
Strep_C8297	1	11.11111111111111
Strep_C8299	1	11.11111111111111
Strep_C829	1	11.11111111111111
Strep_C82	1	11.11111111111111
Strep_C8301	1	11.11111111111111
Strep_C8302	1	11.11111111111111
Strep_C8303	1	11.11111111111111
Strep_C8304	1	11.11111111111111
Strep_C8305	1	11.11111111111111
Strep_C8306	1	11.11111111111111
Strep_C8307	1	11.11111111111111
Strep_C8308	1	11.11111111111111
Strep_C8309	1	11.11111111111111
Strep_C830	1	11.11111111111111
Strep_C8313	1	11.11111111111111
Strep_C8316	1	11.11111111111111
Strep_C8318	1	11.11111111111111
Strep_C8319	1	11.11111111111111
Strep_C8320	1	11.11111111111111
Strep_C8328	1	11.11111111111111
Strep_C8329	1	11.11111111111111
Strep_C8332	1	11.11111111111111
Strep_C8334	1	11.11111111111111
Strep_C8277	1	11.11111111111111
Strep_C8275	1	11.11111111111111
Strep_C8214	1	11.11111111111111
Strep_C8273	1	11.11111111111111
Strep_C8215	1	11.11111111111111
Strep_C8216	1	11.11111111111111
Strep_C8217	1	11.11111111111111
Strep_C8218	1	11.11111111111111
Strep_C8219	1	11.11111111111111
Strep_C8222	1	11.11111111111111
Strep_C8224	1	11.11111111111111
Strep_C8225	1	11.11111111111111
Strep_C8226	1	11.11111111111111
Strep_C8228	1	11.11111111111111
Strep_C822	1	11.11111111111111
Strep_C8230	1	11.11111111111111
Strep_C8231	1	11.11111111111111
Strep_C8234	1	11.11111111111111
Strep_C8235	1	11.11111111111111
Strep_C8237	1	11.11111111111111
Strep_C8238	1	11.11111111111111
Strep_C823	1	11.11111111111111
Strep_C8240	1	11.11111111111111
Strep_C8242	1	11.11111111111111
Strep_C8243	1	11.11111111111111
Strep_C8257	1	11.11111111111111
Strep_C8261	1	11.11111111111111
Strep_C8262	1	11.11111111111111
Strep_C8263	1	11.11111111111111
Strep_C8264	1	11.11111111111111
Strep_C8265	1	11.11111111111111
Strep_C8266	1	11.11111111111111
Strep_C8268	1	11.11111111111111
Strep_C8582	1	11.11111111111111
Strep_C8583	1	11.11111111111111
Strep_C8594	1	11.11111111111111
Strep_C8890	1	11.11111111111111
Strep_C8869	1	11.11111111111111
Strep_C8870	1	11.11111111111111
Strep_C8879	1	11.11111111111111
Strep_C887	1	11.11111111111111
Strep_C8880	1	11.11111111111111
Strep_C8881	1	11.11111111111111
Strep_C8882	1	11.11111111111111
Strep_C8883	1	11.11111111111111
Strep_C8884	1	11.11111111111111
Strep_C8886	1	11.11111111111111
Strep_C8887	1	11.11111111111111
Strep_C8888	1	11.11111111111111
Strep_C8889	1	11.11111111111111
Strep_C888	1	11.11111111111111
Strep_C8891	1	11.11111111111111
Strep_C8808	1	11.11111111111111
Strep_C8892	1	11.11111111111111
Strep_C8895	1	11.11111111111111
Strep_C8896	1	11.11111111111111
Strep_C8900	1	11.11111111111111
Strep_C8902	1	11.11111111111111
Strep_C8903	1	11.11111111111111
Strep_C8908	1	11.11111111111111
Strep_C8909	1	11.11111111111111
Strep_C8910	1	11.11111111111111
Strep_C8911	1	11.11111111111111
Strep_C8912	1	11.11111111111111
Strep_C8913	1	11.11111111111111
Strep_C8914	1	11.11111111111111
Strep_C8915	1	11.11111111111111
Strep_C8868	1	11.11111111111111
Strep_C8863	1	11.11111111111111
Strep_C8861	1	11.11111111111111
Strep_C8860	1	11.11111111111111
Strep_C8816	1	11.11111111111111
Strep_C881	1	11.11111111111111
Strep_C8820	1	11.11111111111111
Strep_C8822	1	11.11111111111111
Strep_C8823	1	11.11111111111111
Strep_C8826	1	11.11111111111111
Strep_C8827	1	11.11111111111111
Strep_C8828	1	11.11111111111111
Strep_C8829	1	11.11111111111111
Strep_C8830	1	11.11111111111111
Strep_C8831	1	11.11111111111111
Strep_C8833	1	11.11111111111111
Strep_C8834	1	11.11111111111111
Strep_C8835	1	11.11111111111111
Strep_C8836	1	11.11111111111111
Strep_C8837	1	11.11111111111111
Strep_C8842	1	11.11111111111111
Strep_C8844	1	11.11111111111111
Strep_C8845	1	11.11111111111111
Strep_C8846	1	11.11111111111111
Strep_C8847	1	11.11111111111111
Strep_C8848	1	11.11111111111111
Strep_C8849	1	11.11111111111111
Strep_C884	1	11.11111111111111
Strep_C8850	1	11.11111111111111
Strep_C8851	1	11.11111111111111
Strep_C8852	1	11.11111111111111
Strep_C8857	1	11.11111111111111
Strep_C8859	1	11.11111111111111
Strep_C8916	1	11.11111111111111
Strep_C8928	1	11.11111111111111
Strep_C8932	1	11.11111111111111
Strep_C8993	1	11.11111111111111
Strep_C899	1	11.11111111111111
Strep_C89	1	11.11111111111111
Strep_C8	1	11.11111111111111
Strep_C9001	1	11.11111111111111
Strep_C9002	1	11.11111111111111
Strep_C9004	1	11.11111111111111
Strep_C9005	1	11.11111111111111
Strep_C9006	1	11.11111111111111
Strep_C9008	1	11.11111111111111
Strep_C9009	1	11.11111111111111
Strep_C900	1	11.11111111111111
Strep_C9010	1	11.11111111111111
Strep_C9011	1	11.11111111111111
Strep_C9016	1	11.11111111111111
Strep_C9017	1	11.11111111111111
Strep_C9018	1	11.11111111111111
Strep_C9019	1	11.11111111111111
Strep_C901	1	11.11111111111111
Strep_C9020	1	11.11111111111111
Strep_C9023	1	11.11111111111111
Strep_C9025	1	11.11111111111111
Strep_C9027	1	11.11111111111111
Strep_C9029	1	11.11111111111111
Strep_C9030	1	11.11111111111111
Strep_C9031	1	11.11111111111111
Strep_C9032	1	11.11111111111111
Strep_C9033	1	11.11111111111111
Strep_C9034	1	11.11111111111111
Strep_C9035	1	11.11111111111111
Strep_C8998	1	11.11111111111111
Strep_C8992	1	11.11111111111111
Strep_C8933	1	11.11111111111111
Strep_C8989	1	11.11111111111111
Strep_C8934	1	11.11111111111111
Strep_C8935	1	11.11111111111111
Strep_C8936	1	11.11111111111111
Strep_C8939	1	11.11111111111111
Strep_C8940	1	11.11111111111111
Strep_C8941	1	11.11111111111111
Strep_C8942	1	11.11111111111111
Strep_C8943	1	11.11111111111111
Strep_C8945	1	11.11111111111111
Strep_C8946	1	11.11111111111111
Strep_C8947	1	11.11111111111111
Strep_C8948	1	11.11111111111111
Strep_C8954	1	11.11111111111111
Strep_C8958	1	11.11111111111111
Strep_C8962	1	11.11111111111111
Strep_C8963	1	11.11111111111111
Strep_C8964	1	11.11111111111111
Strep_C8965	1	11.11111111111111
Strep_C8966	1	11.11111111111111
Strep_C8968	1	11.11111111111111
Strep_C896	1	11.11111111111111
Strep_C8971	1	11.11111111111111
Strep_C8972	1	11.11111111111111
Strep_C8974	1	11.11111111111111
Strep_C8979	1	11.11111111111111
Strep_C8983	1	11.11111111111111
Strep_C8984	1	11.11111111111111
Strep_C8985	1	11.11111111111111
Strep_C8987	1	11.11111111111111
Strep_C8814	1	11.11111111111111
Strep_C8807	1	11.11111111111111
Strep_C8595	1	11.11111111111111
Strep_C8666	1	11.11111111111111
Strep_C8650	1	11.11111111111111
Strep_C8651	1	11.11111111111111
Strep_C8652	1	11.11111111111111
Strep_C8653	1	11.11111111111111
Strep_C8654	1	11.11111111111111
Strep_C8655	1	11.11111111111111
Strep_C8656	1	11.11111111111111
Strep_C8658	1	11.11111111111111
Strep_C8660	1	11.11111111111111
Strep_C8661	1	11.11111111111111
Strep_C8662	1	11.11111111111111
Strep_C8663	1	11.11111111111111
Strep_C8664	1	11.11111111111111
Strep_C8665	1	11.11111111111111
Strep_C8668	1	11.11111111111111
Strep_C8806	1	11.11111111111111
Strep_C8672	1	11.11111111111111
Strep_C8676	1	11.11111111111111
Strep_C8677	1	11.11111111111111
Strep_C8678	1	11.11111111111111
Strep_C8679	1	11.11111111111111
Strep_C8680	1	11.11111111111111
Strep_C8681	1	11.11111111111111
Strep_C8682	1	11.11111111111111
Strep_C8685	1	11.11111111111111
Strep_C8687	1	11.11111111111111
Strep_C8688	1	11.11111111111111
Strep_C8689	1	11.11111111111111
Strep_C868	1	11.11111111111111
Strep_C8690	1	11.11111111111111
Strep_C864	1	11.11111111111111
Strep_C8649	1	11.11111111111111
Strep_C8648	1	11.11111111111111
Strep_C8647	1	11.11111111111111
Strep_C8598	1	11.11111111111111
Strep_C8599	1	11.11111111111111
Strep_C85	1	11.11111111111111
Strep_C8600	1	11.11111111111111
Strep_C8602	1	11.11111111111111
Strep_C8604	1	11.11111111111111
Strep_C8605	1	11.11111111111111
Strep_C8607	1	11.11111111111111
Strep_C8609	1	11.11111111111111
Strep_C8610	1	11.11111111111111
Strep_C8611	1	11.11111111111111
Strep_C8612	1	11.11111111111111
Strep_C861	1	11.11111111111111
Strep_C8621	1	11.11111111111111
Strep_C8623	1	11.11111111111111
Strep_C8626	1	11.11111111111111
Strep_C8627	1	11.11111111111111
Strep_C8628	1	11.11111111111111
Strep_C8629	1	11.11111111111111
Strep_C862	1	11.11111111111111
Strep_C8632	1	11.11111111111111
Strep_C8633	1	11.11111111111111
Strep_C8636	1	11.11111111111111
Strep_C8638	1	11.11111111111111
Strep_C8639	1	11.11111111111111
Strep_C8640	1	11.11111111111111
Strep_C8642	1	11.11111111111111
Strep_C8643	1	11.11111111111111
Strep_C8646	1	11.11111111111111
Strep_C8691	1	11.11111111111111
Strep_C8692	1	11.11111111111111
Strep_C8693	1	11.11111111111111
Strep_C8749	1	11.11111111111111
Strep_C8754	1	11.11111111111111
Strep_C8758	1	11.11111111111111
Strep_C8764	1	11.11111111111111
Strep_C8765	1	11.11111111111111
Strep_C8767	1	11.11111111111111
Strep_C8768	1	11.11111111111111
Strep_C8769	1	11.11111111111111
Strep_C8772	1	11.11111111111111
Strep_C8774	1	11.11111111111111
Strep_C8778	1	11.11111111111111
Strep_C8779	1	11.11111111111111
Strep_C877	1	11.11111111111111
Strep_C8780	1	11.11111111111111
Strep_C8781	1	11.11111111111111
Strep_C8782	1	11.11111111111111
Strep_C8783	1	11.11111111111111
Strep_C8784	1	11.11111111111111
Strep_C8785	1	11.11111111111111
Strep_C8794	1	11.11111111111111
Strep_C8795	1	11.11111111111111
Strep_C8796	1	11.11111111111111
Strep_C8797	1	11.11111111111111
Strep_C8798	1	11.11111111111111
Strep_C8799	1	11.11111111111111
Strep_C879	1	11.11111111111111
Strep_C87	1	11.11111111111111
Strep_C8801	1	11.11111111111111
Strep_C8803	1	11.11111111111111
Strep_C8805	1	11.11111111111111
Strep_C8750	1	11.11111111111111
Strep_C8748	1	11.11111111111111
Strep_C86	1	11.11111111111111
Strep_C8744	1	11.11111111111111
Strep_C8703	1	11.11111111111111
Strep_C8704	1	11.11111111111111
Strep_C8706	1	11.11111111111111
Strep_C8708	1	11.11111111111111
Strep_C870	1	11.11111111111111
Strep_C8710	1	11.11111111111111
Strep_C8711	1	11.11111111111111
Strep_C8713	1	11.11111111111111
Strep_C8715	1	11.11111111111111
Strep_C8718	1	11.11111111111111
Strep_C8719	1	11.11111111111111
Strep_C871	1	11.11111111111111
Strep_C8721	1	11.11111111111111
Strep_C8722	1	11.11111111111111
Strep_C8723	1	11.11111111111111
Strep_C8725	1	11.11111111111111
Strep_C8726	1	11.11111111111111
Strep_C8727	1	11.11111111111111
Strep_C8728	1	11.11111111111111
Strep_C8729	1	11.11111111111111
Strep_C872	1	11.11111111111111
Strep_C8730	1	11.11111111111111
Strep_C8731	1	11.11111111111111
Strep_C8732	1	11.11111111111111
Strep_C8733	1	11.11111111111111
Strep_C8736	1	11.11111111111111
Strep_C8737	1	11.11111111111111
Strep_C8739	1	11.11111111111111
Strep_C8740	1	11.11111111111111
Strep_C6193	1	11.11111111111111
Strep_C6191	1	11.11111111111111
Strep_C29915	1	11.11111111111111
Strep_C3555	1	11.11111111111111
Strep_C3531	1	11.11111111111111
Strep_C3533	1	11.11111111111111
Strep_C3536	1	11.11111111111111
Strep_C3537	1	11.11111111111111
Strep_C3539	1	11.11111111111111
Strep_C353	1	11.11111111111111
Strep_C3540	1	11.11111111111111
Strep_C3547	1	11.11111111111111
Strep_C3549	1	11.11111111111111
Strep_C354	1	11.11111111111111
Strep_C3550	1	11.11111111111111
Strep_C3552	1	11.11111111111111
Strep_C3553	1	11.11111111111111
Strep_C3554	1	11.11111111111111
Strep_C3556	1	11.11111111111111
Strep_C3583	1	11.11111111111111
Strep_C355	1	11.11111111111111
Strep_C3562	1	11.11111111111111
Strep_C3563	1	11.11111111111111
Strep_C3564	1	11.11111111111111
Strep_C3567	1	11.11111111111111
Strep_C3569	1	11.11111111111111
Strep_C356	1	11.11111111111111
Strep_C3571	1	11.11111111111111
Strep_C3572	1	11.11111111111111
Strep_C3575	1	11.11111111111111
Strep_C3578	1	11.11111111111111
Strep_C3579	1	11.11111111111111
Strep_C357	1	11.11111111111111
Strep_C3580	1	11.11111111111111
Strep_C3530	1	11.11111111111111
Strep_C352	1	11.11111111111111
Strep_C3529	1	11.11111111111111
Strep_C3527	1	11.11111111111111
Strep_C3470	1	11.11111111111111
Strep_C3471	1	11.11111111111111
Strep_C3473	1	11.11111111111111
Strep_C3476	1	11.11111111111111
Strep_C347	1	11.11111111111111
Strep_C3480	1	11.11111111111111
Strep_C3483	1	11.11111111111111
Strep_C3487	1	11.11111111111111
Strep_C3488	1	11.11111111111111
Strep_C3490	1	11.11111111111111
Strep_C3493	1	11.11111111111111
Strep_C3495	1	11.11111111111111
Strep_C3496	1	11.11111111111111
Strep_C349	1	11.11111111111111
Strep_C34	1	11.11111111111111
Strep_C3505	1	11.11111111111111
Strep_C3506	1	11.11111111111111
Strep_C3508	1	11.11111111111111
Strep_C350	1	11.11111111111111
Strep_C3510	1	11.11111111111111
Strep_C3511	1	11.11111111111111
Strep_C3512	1	11.11111111111111
Strep_C3513	1	11.11111111111111
Strep_C3514	1	11.11111111111111
Strep_C3516	1	11.11111111111111
Strep_C3517	1	11.11111111111111
Strep_C3518	1	11.11111111111111
Strep_C3519	1	11.11111111111111
Strep_C3525	1	11.11111111111111
Strep_C3581	1	11.11111111111111
Strep_C3584	1	11.11111111111111
Strep_C3700	1	11.11111111111111
Strep_C3667	1	11.11111111111111
Strep_C3642	1	11.11111111111111
Strep_C3643	1	11.11111111111111
Strep_C3644	1	11.11111111111111
Strep_C3646	1	11.11111111111111
Strep_C3649	1	11.11111111111111
Strep_C3651	1	11.11111111111111
Strep_C3657	1	11.11111111111111
Strep_C3658	1	11.11111111111111
Strep_C3659	1	11.11111111111111
Strep_C365	1	11.11111111111111
Strep_C3660	1	11.11111111111111
Strep_C3661	1	11.11111111111111
Strep_C3663	1	11.11111111111111
Strep_C3664	1	11.11111111111111
Strep_C366	1	11.11111111111111
Strep_C3585	1	11.11111111111111
Strep_C3670	1	11.11111111111111
Strep_C3676	1	11.11111111111111
Strep_C3677	1	11.11111111111111
Strep_C3678	1	11.11111111111111
Strep_C3679	1	11.11111111111111
Strep_C367	1	11.11111111111111
Strep_C3681	1	11.11111111111111
Strep_C3683	1	11.11111111111111
Strep_C3686	1	11.11111111111111
Strep_C3687	1	11.11111111111111
Strep_C3689	1	11.11111111111111
Strep_C368	1	11.11111111111111
Strep_C3690	1	11.11111111111111
Strep_C3694	1	11.11111111111111
Strep_C3641	1	11.11111111111111
Strep_C3640	1	11.11111111111111
Strep_C3639	1	11.11111111111111
Strep_C3634	1	11.11111111111111
Strep_C3586	1	11.11111111111111
Strep_C3587	1	11.11111111111111
Strep_C3588	1	11.11111111111111
Strep_C3589	1	11.11111111111111
Strep_C358	1	11.11111111111111
Strep_C3590	1	11.11111111111111
Strep_C3591	1	11.11111111111111
Strep_C3593	1	11.11111111111111
Strep_C3594	1	11.11111111111111
Strep_C3595	1	11.11111111111111
Strep_C359	1	11.11111111111111
Strep_C35	1	11.11111111111111
Strep_C3605	1	11.11111111111111
Strep_C3606	1	11.11111111111111
Strep_C3607	1	11.11111111111111
Strep_C3608	1	11.11111111111111
Strep_C3609	1	11.11111111111111
Strep_C3611	1	11.11111111111111
Strep_C3613	1	11.11111111111111
Strep_C3615	1	11.11111111111111
Strep_C3616	1	11.11111111111111
Strep_C361	1	11.11111111111111
Strep_C3625	1	11.11111111111111
Strep_C3626	1	11.11111111111111
Strep_C3627	1	11.11111111111111
Strep_C3628	1	11.11111111111111
Strep_C3630	1	11.11111111111111
Strep_C3631	1	11.11111111111111
Strep_C3632	1	11.11111111111111
Strep_C3468	1	11.11111111111111
Strep_C3467	1	11.11111111111111
Strep_C3465	1	11.11111111111111
Strep_C3321	1	11.11111111111111
Strep_C3294	1	11.11111111111111
Strep_C3297	1	11.11111111111111
Strep_C329	1	11.11111111111111
Strep_C32	1	11.11111111111111
Strep_C3304	1	11.11111111111111
Strep_C3306	1	11.11111111111111
Strep_C3307	1	11.11111111111111
Strep_C3308	1	11.11111111111111
Strep_C3309	1	11.11111111111111
Strep_C330	1	11.11111111111111
Strep_C3310	1	11.11111111111111
Strep_C3315	1	11.11111111111111
Strep_C331	1	11.11111111111111
Strep_C3320	1	11.11111111111111
Strep_C3322	1	11.11111111111111
Strep_C3463	1	11.11111111111111
Strep_C3323	1	11.11111111111111
Strep_C3325	1	11.11111111111111
Strep_C3326	1	11.11111111111111
Strep_C3328	1	11.11111111111111
Strep_C3329	1	11.11111111111111
Strep_C332	1	11.11111111111111
Strep_C3331	1	11.11111111111111
Strep_C3336	1	11.11111111111111
Strep_C3337	1	11.11111111111111
Strep_C3338	1	11.11111111111111
Strep_C3339	1	11.11111111111111
Strep_C333	1	11.11111111111111
Strep_C3340	1	11.11111111111111
Strep_C3342	1	11.11111111111111
Strep_C3291	1	11.11111111111111
Strep_C3290	1	11.11111111111111
Strep_C3289	1	11.11111111111111
Strep_C3288	1	11.11111111111111
Strep_C3227	1	11.11111111111111
Strep_C3233	1	11.11111111111111
Strep_C3234	1	11.11111111111111
Strep_C3237	1	11.11111111111111
Strep_C3238	1	11.11111111111111
Strep_C323	1	11.11111111111111
Strep_C3240	1	11.11111111111111
Strep_C3242	1	11.11111111111111
Strep_C3246	1	11.11111111111111
Strep_C3247	1	11.11111111111111
Strep_C3248	1	11.11111111111111
Strep_C324	1	11.11111111111111
Strep_C3250	1	11.11111111111111
Strep_C3251	1	11.11111111111111
Strep_C3254	1	11.11111111111111
Strep_C3259	1	11.11111111111111
Strep_C3263	1	11.11111111111111
Strep_C3265	1	11.11111111111111
Strep_C3269	1	11.11111111111111
Strep_C326	1	11.11111111111111
Strep_C3270	1	11.11111111111111
Strep_C3275	1	11.11111111111111
Strep_C3276	1	11.11111111111111
Strep_C3277	1	11.11111111111111
Strep_C327	1	11.11111111111111
Strep_C3280	1	11.11111111111111
Strep_C3282	1	11.11111111111111
Strep_C3283	1	11.11111111111111
Strep_C3284	1	11.11111111111111
Strep_C3343	1	11.11111111111111
Strep_C3344	1	11.11111111111111
Strep_C3345	1	11.11111111111111
Strep_C340	1	11.11111111111111
Strep_C3415	1	11.11111111111111
Strep_C3418	1	11.11111111111111
Strep_C3421	1	11.11111111111111
Strep_C3422	1	11.11111111111111
Strep_C3424	1	11.11111111111111
Strep_C3428	1	11.11111111111111
Strep_C3429	1	11.11111111111111
Strep_C342	1	11.11111111111111
Strep_C3430	1	11.11111111111111
Strep_C3432	1	11.11111111111111
Strep_C3433	1	11.11111111111111
Strep_C3435	1	11.11111111111111
Strep_C3436	1	11.11111111111111
Strep_C3437	1	11.11111111111111
Strep_C3438	1	11.11111111111111
Strep_C3439	1	11.11111111111111
Strep_C3444	1	11.11111111111111
Strep_C3445	1	11.11111111111111
Strep_C3446	1	11.11111111111111
Strep_C3447	1	11.11111111111111
Strep_C3449	1	11.11111111111111
Strep_C3451	1	11.11111111111111
Strep_C3452	1	11.11111111111111
Strep_C3453	1	11.11111111111111
Strep_C3454	1	11.11111111111111
Strep_C3457	1	11.11111111111111
Strep_C3458	1	11.11111111111111
Strep_C3460	1	11.11111111111111
Strep_C3461	1	11.11111111111111
Strep_C3410	1	11.11111111111111
Strep_C3409	1	11.11111111111111
Strep_C3346	1	11.11111111111111
Strep_C3404	1	11.11111111111111
Strep_C3348	1	11.11111111111111
Strep_C3349	1	11.11111111111111
Strep_C3350	1	11.11111111111111
Strep_C3359	1	11.11111111111111
Strep_C335	1	11.11111111111111
Strep_C3360	1	11.11111111111111
Strep_C3361	1	11.11111111111111
Strep_C3363	1	11.11111111111111
Strep_C3364	1	11.11111111111111
Strep_C3365	1	11.11111111111111
Strep_C3369	1	11.11111111111111
Strep_C3372	1	11.11111111111111
Strep_C3373	1	11.11111111111111
Strep_C3375	1	11.11111111111111
Strep_C3376	1	11.11111111111111
Strep_C3377	1	11.11111111111111
Strep_C3382	1	11.11111111111111
Strep_C3384	1	11.11111111111111
Strep_C3385	1	11.11111111111111
Strep_C3386	1	11.11111111111111
Strep_C3387	1	11.11111111111111
Strep_C3388	1	11.11111111111111
Strep_C3390	1	11.11111111111111
Strep_C3392	1	11.11111111111111
Strep_C3393	1	11.11111111111111
Strep_C3399	1	11.11111111111111
Strep_C33	1	11.11111111111111
Strep_C3401	1	11.11111111111111
Strep_C3402	1	11.11111111111111
Strep_C36	1	11.11111111111111
Strep_C3703	1	11.11111111111111
Strep_C6190	1	11.11111111111111
Strep_C4028	1	11.11111111111111
Strep_C4004	1	11.11111111111111
Strep_C4005	1	11.11111111111111
Strep_C4006	1	11.11111111111111
Strep_C4007	1	11.11111111111111
Strep_C4009	1	11.11111111111111
Strep_C400	1	11.11111111111111
Strep_C4011	1	11.11111111111111
Strep_C4015	1	11.11111111111111
Strep_C4016	1	11.11111111111111
Strep_C4019	1	11.11111111111111
Strep_C401	1	11.11111111111111
Strep_C4020	1	11.11111111111111
Strep_C4021	1	11.11111111111111
Strep_C4025	1	11.11111111111111
Strep_C4029	1	11.11111111111111
Strep_C4059	1	11.11111111111111
Strep_C4030	1	11.11111111111111
Strep_C4031	1	11.11111111111111
Strep_C4035	1	11.11111111111111
