gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C56371	Strep_C56371A0	1	0.0071428571428571	A0A1Z2LE70	A0A1Z2LE70	A0A0F7VSF7,A0A0U3MPP7,A0A7L7M7P9	141	138	A0A1Z2LE70			1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	GO:0051484;GO:0030604;GO:0016853;GO:0030145;GO:0070402	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process [GO:0051484]	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]; isomerase activity [GO:0016853]; manganese ion binding [GO:0030145]; NADPH binding [GO:0070402]		dominant_protein
Strep_C56412	Strep_C56412A10	2	0.0142857142857142	A0A1V0UBI6	A0A222T9T1	A0A7G1NLC5,A0A6G5RI44,A0A6G9FGY6	149	139	A0A1V0UBI6			Aspartokinase (EC 2.7.2.4)	GO:0019877;GO:0009090;GO:0009089;GO:0009088;GO:0004072;GO:0005524;GO:0005829	diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]	cytosol [GO:0005829]	dominant_protein
Strep_C56465	Strep_C56465A0	1	0.0071428571428571	A0A2K9FJ09	A0A2K9FJ09	A0A0F7FX84,A0A0A8EPK1,A0A5P2URF2	143	140	A0A0F7FX84			FO synthase (EC 2.5.1.147) (EC 4.3.1.32)	GO:0051539;GO:0141093;GO:0044689;GO:0046872		4 iron, 4 sulfur cluster binding [GO:0051539]; 5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase activity [GO:0141093]; 7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase activity [GO:0044689]; metal ion binding [GO:0046872]		alternative_protein_1
Strep_C56712	Strep_C56712A0	1	0.0071428571428571	A0A345HIU5	A0A345HIU5	A0A089X5I7,A0A0F7W329,A0A6M4PPL7	147	140	A0A345HIU5			Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system, enzyme I)	GO:0009401;GO:0016301;GO:0046872;GO:0008965;GO:0005737	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	kinase activity [GO:0016301]; metal ion binding [GO:0046872]; phosphoenolpyruvate-protein phosphotransferase activity [GO:0008965]	cytoplasm [GO:0005737]	dominant_protein
Strep_C56744	Strep_C56744A81	2	0.0142857142857142	A0A0U3D1V4	A0A385DF44	A0A0M4DFZ6,A0A0K2AWC1,A0A7L7MC47	139	140	A0A0U3D1V4			Coenzyme F420 biosynthesis-associated protein					dominant_protein
Strep_C56759	Strep_C56759A104	2	0.0142857142857142	A0A7G6XGQ3	A0A387HB23	A0A0G3UMZ9,A0A3G4VY14,A0A0M4D8Z1	135	140	A0A7G6XGQ3			deleted					dominant_protein
Strep_C5689	Strep_C5689A0	1	0.0071428571428571	A0A7H8JRD9	A0A7H8JRD9	A0A0A8ES01,A0A3S8Y9R8,A0A514JS77	546	140	A0A514JS77			L-aspartate oxidase (EC 1.4.3.16)	GO:0034628;GO:0008734;GO:0033765;GO:0005737	'de novo' NAD+ biosynthetic process from L-aspartate [GO:0034628]	L-aspartate oxidase activity [GO:0008734]; steroid dehydrogenase activity, acting on the CH-CH group of donors [GO:0033765]	cytoplasm [GO:0005737]	alternative_protein_3
Strep_C57023	Strep_C57023A344	5	0.0357142857142857	A0A5P2CG24	A0A7R8NHV8	A0A5P2CME9,A0A3Q8V1X3,A0A346BZ89	818	140	A0A5P2CG24			TerD family protein					dominant_protein
Strep_C57057	Strep_C57057A0	1	0.0071428571428571	A0A7T1T992	A0A7T1T992	A0A3Q8UW76,A0A0B5DB46,A0A6G5RET1	147	140	A0A7T1T992			Spermine synthase	GO:0006596	polyamine biosynthetic process [GO:0006596]			dominant_protein
Strep_C57065	Strep_C57065A137	2	0.0142857142857142	A0A5P2BJR4	A0A7T4PC84	N0D2J0,A0A7H8MWS3,A0A1V0UGF0	760	140	A0A5P2BJR4			Dimethylallyltranstransferase	GO:0008299;GO:0004659	isoprenoid biosynthetic process [GO:0008299]	prenyltransferase activity [GO:0004659]		dominant_protein
Strep_C57181	Strep_C57181A117	2	0.0142857142857142	A0A3G4VPI5	C9Z669	N0CM04,A0A6N9VIX8,A0A291Q3I6	126	137	C9Z669			Transcription antitermination protein NusB (Antitermination factor NusB)	GO:0006353;GO:0031564;GO:0003723;GO:0005829	DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	RNA binding [GO:0003723]	cytosol [GO:0005829]	cluster_representative
Strep_C57265	Strep_C57265A0	1	0.0071428571428571	D7CE93	D7CE93	A0A0U3NSP6,A0A7H8H4Z6,B1VWC7	341	137	D7CE93			Glycogen debranching enzyme	GO:0005980;GO:0004135	glycogen catabolic process [GO:0005980]	amylo-alpha-1,6-glucosidase activity [GO:0004135]		dominant_protein
Strep_C5728	Strep_C5728A0	1	0.0071428571428571	A0A7H8NBP6	A0A7H8NBP6	A0A0M4E2U0,A0A0F7VPX1,A0A2Z5JR93	140	140	A0A7H8NBP6			tRNA (Adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	GO:0002949;GO:0016740	tRNA threonylcarbamoyladenosine modification [GO:0002949]	transferase activity [GO:0016740]		dominant_protein
Strep_C5732	Strep_C5732A52	11	0.0785714285714285	A0A5J6GRI2	A0A7H8NBR3	A0A1V0R4S8,A0A1U9P9L3,A0A344UA20	266	140	A0A5J6GRI2			Cell shape-determining protein MreB	GO:0000902;GO:0008360;GO:0005524;GO:0005737	cell morphogenesis [GO:0000902]; regulation of cell shape [GO:0008360]	ATP binding [GO:0005524]	cytoplasm [GO:0005737]	dominant_protein
Strep_C57751	Strep_C57751A45	2	0.0142857142857142	A0A1H4N2D0	A0A0M4EBZ1	A0A0A8ERF7,A0A1Z2L769,A0A6I6NE01	139	140	A0A1H4N2D0			Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	GO:0009435;GO:0005524;GO:0004515	NAD+ biosynthetic process [GO:0009435]	ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]		dominant_protein
Strep_C57803	Strep_C57803A59	4	0.0285714285714285	A0A6G5RGM2	A0A6G5RGM2	A0A1V0R330,A0A5P2DJM2,A0A3S8YBB3	300	140	A0A6G5RGM2			Molybdopterin synthase sulfur carrier subunit	GO:0006777;GO:0000166;GO:1990133	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	nucleotide binding [GO:0000166]	molybdopterin adenylyltransferase complex [GO:1990133]	dominant_protein
Strep_C57826	Strep_C57826A120	2	0.0142857142857142	B4V1T1	A0A191V413	A0A222T3F6,G2PC99,N0CZT6	136	140	A0A191V413			Elongation factor Ts (EF-Ts)	GO:0003746;GO:0005737		translation elongation factor activity [GO:0003746]	cytoplasm [GO:0005737]	cluster_representative
Strep_C58018	Strep_C58018A71	3	0.0214285714285714	A0A5P2BEB1	A0A1B1ME04	A0A3G4VR62,B4V3C7,N0CUC6	187	140	A0A5P2BEB1			Phospho-N-acetylmuramoyl-pentapeptide-transferase (EC 2.7.8.13) (UDP-MurNAc-pentapeptide phosphotransferase)	GO:0051301;GO:0071555;GO:0009252;GO:0008360;GO:0046872;GO:0008963;GO:0005886	cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	metal ion binding [GO:0046872]; phospho-N-acetylmuramoyl-pentapeptide-transferase activity [GO:0008963]	plasma membrane [GO:0005886]	dominant_protein
Strep_C58028	Strep_C58028A0	1	0.0071428571428571	A0A1D7VED0	A0A1D7VED0	A0A1W5XQ04,A0A1W7CX23,D7CHT1	262	140	A0A1D7VED0			Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	GO:0006782;GO:0004418;GO:0005737	protoporphyrinogen IX biosynthetic process [GO:0006782]	hydroxymethylbilane synthase activity [GO:0004418]	cytoplasm [GO:0005737]	dominant_protein
Strep_C58062	Strep_C58062A0	1	0.0071428571428571	A0A1D8G0I7	A0A1D8G0I7	A0A0U3QGG7,A0A0M5IXI2,A0A6C0QEH2	487	138	A0A1D8G0I7			beta-N-acetylhexosaminidase (EC 3.2.1.52)	GO:0005975;GO:0009254;GO:0004553	carbohydrate metabolic process [GO:0005975]; peptidoglycan turnover [GO:0009254]	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]		dominant_protein
Strep_C58360	Strep_C58360A126	2	0.0142857142857142	B4V2L9	A0A1Z1WJ32	A0A6N9V956,N0D4A5,A0A1W5YXS0	136	140	A0A1Z1WJ32			Corrinoid adenosyltransferase (EC 2.5.1.17) (Cob(II)alamin adenosyltransferase) (Cob(II)yrinic acid a,c-diamide adenosyltransferase) (Cobinamide/cobalamin adenosyltransferase)	GO:0009236;GO:0006779;GO:0005524;GO:0008817;GO:0005737	cobalamin biosynthetic process [GO:0009236]; porphyrin-containing compound biosynthetic process [GO:0006779]	ATP binding [GO:0005524]; corrinoid adenosyltransferase activity [GO:0008817]	cytoplasm [GO:0005737]	cluster_representative
Strep_C58408	Strep_C58408A120	3	0.0214285714285714	G2P9M1	A0A1Z2L3E9	A0A7G6XJ27,A0A1L7GGS0,A0A7H0NVW1	133	140	G2P9M1			Nucleoid-associated protein Strvi_9043	GO:0003677;GO:0043590;GO:0005829		DNA binding [GO:0003677]	bacterial nucleoid [GO:0043590]; cytosol [GO:0005829]	dominant_protein
Strep_C586	Strep_C586A495	3	0.0214285714285714	A0A516REH9	A0A7T1WRV0	A0A5P2BHC6,A0A3G4VTD6,A0A0G3UJ37	689	140	A0A516REH9			ABC-type polar-amino-acid transporter (EC 7.4.2.1)	GO:0015424;GO:0005524;GO:0016887;GO:0005886		ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	plasma membrane [GO:0005886]	dominant_protein
Strep_C58743	Strep_C58743A109	2	0.0142857142857142	A0A7G6XN68	A0A2Z5JB52	A0A0A8EY13,A0A5J6FLX1,A0A6I6N732	140	140	A0A2Z5JB52			Quinolinate synthase (EC 2.5.1.72)	GO:0034628;GO:0051539;GO:0046872;GO:0008987;GO:0005829	'de novo' NAD+ biosynthetic process from L-aspartate [GO:0034628]	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; quinolinate synthetase A activity [GO:0008987]	cytosol [GO:0005829]	cluster_representative
Strep_C58809	Strep_C58809A0	1	0.0071428571428571	A0A345HSU0	A0A345HSU0	A0A1Z1WHE8,A0A191V2B6,A0A7H8MQY2	141	139	A0A345HSU0			Class I SAM-dependent methyltransferase	GO:0032259;GO:0008168	methylation [GO:0032259]	methyltransferase activity [GO:0008168]		dominant_protein
Strep_C58814	Strep_C58814A254	2	0.0142857142857142	B4V3I1	A0A345HSW5	A0A0U3PN37,A0A5R9M5V9,A0A3Q9KZX1	319	140	A0A345HSW5			NlpC/P60 family protein	GO:0008234		cysteine-type peptidase activity [GO:0008234]		cluster_representative
Strep_C58900	Strep_C58900A0	1	0.0071428571428571	A0A387HH71	A0A387HH71	A0A1Z2L013,A0A0A8F077,A0A3Q9KFM5	211	138	A0A387HH71			RNA pyrophosphohydrolase (EC 3.6.1.-)	GO:0016787		hydrolase activity [GO:0016787]		dominant_protein
Strep_C5893	Strep_C5893A130	2	0.0142857142857142	A0A7H8ZKD5	A0A7L7M793	A0A345HW86,A0A7T1TCH2,A0A1V0TYH7	136	137	A0A345HW86			peptidyl-tRNA hydrolase (EC 3.1.1.29)	GO:0004045		peptidyl-tRNA hydrolase activity [GO:0004045]		alternative_protein_1
Strep_C59022	Strep_C59022A0	1	0.0071428571428571	A0A7L7MEQ6	A0A7L7MEQ6	A0A0M5IV58,A0A0N6W6F3,A0A7H8T5I7	345	140	A0A0M5IV58			ATP-dependent DNA ligase	GO:0005524;GO:0016874;GO:0046872		ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]		alternative_protein_1
Strep_C59030	Strep_C59030A41	3	0.0214285714285714	A0A3Q8UUR2	A0A7L7MEW4	B4V8Q6,A0A3G4W1M8,I2N7M3	130	140	A0A3Q8UUR2			deleted					dominant_protein
Strep_C59130	Strep_C59130A0	1	0.0071428571428571	A0A7T1TBE9	A0A7T1TBE9	A0A6I6W907,A0A1P8TNT0,A0A5P8JYT9	139	139	A0A7T1TBE9			rRNA cytosine-C5-methyltransferase	GO:0006355;GO:0001510;GO:0003723;GO:0008173	regulation of DNA-templated transcription [GO:0006355]; RNA methylation [GO:0001510]	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]		dominant_protein
Strep_C59313	Strep_C59313A125	2	0.0142857142857142	A0A143C9H5	D7BYE5	A0A5P2BGJ8,A0A3G4W0W7,A0A0G3UKK5	207	139	A0A143C9H5			6-phosphogluconate dehydrogenase	GO:0019521;GO:0006098;GO:0050661;GO:0004616	D-gluconate metabolic process [GO:0019521]; pentose-phosphate shunt [GO:0006098]	NADP binding [GO:0050661]; phosphogluconate dehydrogenase (decarboxylating) activity [GO:0004616]		dominant_protein
Strep_C59395	Strep_C59395A148	3	0.0214285714285714	A0A7R8P1D5	J1ZM36	A0A6N9V8E1,N0CYX6,A0A7H8ZK81	165	140	J1ZM36			Adenylyl-sulfate kinase (EC 2.7.1.25) (Adenylylsulfate kinase)	GO:0010134;GO:0019379;GO:0016301;GO:0004781;GO:0005737	sulfate assimilation via adenylyl sulfate reduction [GO:0010134]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]	kinase activity [GO:0016301]; sulfate adenylyltransferase (ATP) activity [GO:0004781]	cytoplasm [GO:0005737]	cluster_representative
Strep_C59643	Strep_C59643A794	2	0.0142857142857142	B4VFN4	A0A1H4LKK5	A0A5P2CBP5,A0A1B1B6L3,A0A7D5VEW0	916	140	A0A1H4LKK5			Glycerophosphoryl diester phosphodiesterase	GO:0006629;GO:0008081	lipid metabolic process [GO:0006629]	phosphoric diester hydrolase activity [GO:0008081]		cluster_representative
Strep_C59691	Strep_C59691A85	3	0.0214285714285714	N0CK92	A0A1H4WC00	A0A0N6ZSC5,A0A3S8XYL6,A0A5P2BMD5	169	140	N0CK92			Argininosuccinate synthase (EC 6.3.4.5) (Citrulline--aspartate ligase)	GO:0000053;GO:0006526;GO:0000050;GO:0004055;GO:0005524;GO:0005737	argininosuccinate metabolic process [GO:0000053]; L-arginine biosynthetic process [GO:0006526]; urea cycle [GO:0000050]	argininosuccinate synthase activity [GO:0004055]; ATP binding [GO:0005524]	cytoplasm [GO:0005737]	dominant_protein
Strep_C59855	Strep_C59855A71	2	0.0142857142857142	A0A3G4VUI2	A0A0A8EFR0	A0A387HMI1,A0A1D7YDG2,A0A2K9EX51	316	140	A0A387HMI1			Sulfurtransferase	GO:0004792		thiosulfate-cyanide sulfurtransferase activity [GO:0004792]		alternative_protein_1
Strep_C59896	Strep_C59896A106	2	0.0142857142857142	A0A1L7GJA2	A0A0A8EKZ5	A0A7H8ZPK1,A0A1V0UGB6,A0A3S8VUY0	136	139	A0A1V0UGB6			Iron-sulfur cluster carrier protein	GO:0016226;GO:0051539;GO:0005524;GO:0016887;GO:0140663;GO:0046872	iron-sulfur cluster assembly [GO:0016226]	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent FeS chaperone activity [GO:0140663]; metal ion binding [GO:0046872]		alternative_protein_2
Strep_C59955	Strep_C59955A0	1	0.0071428571428571	A0A0A8ET40	A0A0A8ET40	A0A097H0X2,A0A0B5DAJ4,N0CM48	175	140	A0A0B5DAJ4			anthranilate synthase (EC 4.1.3.27)	GO:0000162;GO:0016829	L-tryptophan biosynthetic process [GO:0000162]	lyase activity [GO:0016829]		alternative_protein_2
Strep_C60	Strep_C60A303	2	0.0142857142857142	A0A3G4VZ09	A0A6M4WZV3	A0A1H4KIV7,A0A494UUC0,A0A5P2BE80	535	140	A0A6M4WZV3			Fumarylacetoacetate hydrolase family protein	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		cluster_representative
Strep_C60165	Strep_C60165A0	1	0.0071428571428571	A0A7G7BG86	A0A7G7BG86	A0A0U3NJ60,A0A0M3QLT8,A0A7L4Y690	140	140	A0A7G7BG86			TRAM domain-containing protein	GO:0070475;GO:0070041	rRNA base methylation [GO:0070475]	rRNA (uridine-C5-)-methyltransferase activity [GO:0070041]		dominant_protein
Strep_C60167	Strep_C60167A1	2	0.0142857142857142	A0A7H8ZLD5	A0A7G7BG91	A0A1W5YWH2,G2NR21,Q82KL0	137	138	A0A7G7BG91			DUF3159 domain-containing protein	GO:0016020			membrane [GO:0016020]	cluster_representative
Strep_C60172	Strep_C60172A0	1	0.0071428571428571	A0A7G7BGE4	A0A7G7BGE4	A0A0U3PGN0,A0A0U3BI91,A0A7L4Z4V7	140	140	A0A7G7BGE4			Vitamin B12-dependent ribonucleotide reductase (EC 1.17.4.1)	GO:0071897;GO:0031419;GO:0050897;GO:0000166;GO:0004748	DNA biosynthetic process [GO:0071897]	cobalamin binding [GO:0031419]; cobalt ion binding [GO:0050897]; nucleotide binding [GO:0000166]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]		dominant_protein
Strep_C60490	Strep_C60490A266	2	0.0142857142857142	A0A7H8ZJD0	A0A7H1BBG9	A0A1H4KGF7,A0A6I6W6V8,A0A514K145	886	140	A0A7H1BBG9			D-2-hydroxyacid dehydrogenase	GO:0051287;GO:0016616		NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]		cluster_representative
Strep_C60494	Strep_C60494A63	2	0.0142857142857142	A0A7H8ZJU4	A0A7H1BBL7	A0A2Z4JAH9,A0A1I6PIW5,A0A3Q9C454	646	140	A0A7H1BBL7			Carbon-nitrogen hydrolase	GO:0033388;GO:0050126	putrescine biosynthetic process from arginine [GO:0033388]	N-carbamoylputrescine amidase activity [GO:0050126]		cluster_representative
Strep_C60657	Strep_C60657A107	4	0.0285714285714285	A0A7H0NQU6	A0A7H8GZ83	A0A5P2C2B6,A0A1P8TM82,B4V3J1	117	140	A0A5P2C2B6			cytochrome-c oxidase (EC 7.1.1.9) (Cytochrome aa3 subunit 3) (Cytochrome c oxidase polypeptide III)	GO:0019646;GO:0004129;GO:0005886	aerobic electron transport chain [GO:0019646]	cytochrome-c oxidase activity [GO:0004129]	plasma membrane [GO:0005886]	alternative_protein_1
Strep_C60729	Strep_C60729A0	1	0.0071428571428571	A0A7H8IN20	A0A7H8IN20	A0A1H4Q908,A0A7L5T1D8,A0A5R9M0Y9	151	140	A0A1H4Q908			Type VII secretion-associated serine protease mycosin	GO:0006508;GO:0004252;GO:0016020	proteolysis [GO:0006508]	serine-type endopeptidase activity [GO:0004252]	membrane [GO:0016020]	alternative_protein_1
Strep_C60736	Strep_C60736A576	2	0.0142857142857142	A0A7H8ZLK4	A0A7H8IQB2	A0A1D7VSI9,A0A1W5XUG6,A0A516REG7	925	140	A0A1D7VSI9			4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7)	GO:0019877;GO:0009089;GO:0008840;GO:0005829	diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]	cytosol [GO:0005829]	alternative_protein_1
Strep_C60737	Strep_C60737A9	9	0.0642857142857142	A0A2K8PFI3	A0A7H8IQB8	A0A7R8NT96,A0A0M5J4D9,A0A1L6PKR8	104	140	A0A2K8PFI3			Phosphoribosylformylglycinamidine synthase subunit PurS (FGAM synthase) (EC 6.3.5.3) (Formylglycinamide ribonucleotide amidotransferase subunit III) (FGAR amidotransferase III) (FGAR-AT III) (Phosphoribosylformylglycinamidine synthase subunit III)	GO:0006189;GO:0005524;GO:0004642;GO:0005737	'de novo' IMP biosynthetic process [GO:0006189]	ATP binding [GO:0005524]; phosphoribosylformylglycinamidine synthase activity [GO:0004642]	cytoplasm [GO:0005737]	dominant_protein
Strep_C60826	Strep_C60826A34	2	0.0142857142857142	A0A1V0UAL2	A0A7H8JTQ1	A0A2Z5K1W2,A0A2N9BCW8,A0A0N6ZQK2	197	140	A0A1V0UAL2			RNA polymerase sigma factor	GO:0006352;GO:0003677;GO:0016987	DNA-templated transcription initiation [GO:0006352]	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]		dominant_protein
Strep_C60968	Strep_C60968A175	2	0.0142857142857142	N0CWJ1	A0A7H8NC23	N0D6F0,A0A6N9VCM1,A0A1H4WZL2	239	137	N0CWJ1			Membrane protein	GO:0016491		oxidoreductase activity [GO:0016491]		dominant_protein
Strep_C61274	Strep_C61274A8	2	0.0142857142857142	A0A0C5FPR6	A0A5B8J5X2	A0A0U3FBE8,A0A0K2ARU1,A0A6N9VH45	139	140	A0A0C5FPR6			Cytidine deaminase	GO:0003824		catalytic activity [GO:0003824]		dominant_protein
Strep_C61724	Strep_C61724A113	2	0.0142857142857142	A0A0U3KFV3	A0A5P2AVN3	B4V7M1,A0A3G4VUT8,A0A0A8EMP1	139	140	A0A0U3KFV3			tRNA adenosine deaminase					dominant_protein
Strep_C6183	Strep_C6183A56	13	0.0928571428571428	A0A7H0NGE8	A0A2S1SXG2	A0A291QGV7,A0A5Q0LC56,A0A5J6G830	62	139	A0A2S1SXG2			Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C (Asp/Glu-ADT subunit C) (EC 6.3.5.-)	GO:0070681;GO:0006450;GO:0006412;GO:0050566;GO:0005524;GO:0050567;GO:0016740	glutaminyl-tRNAGln biosynthesis via transamidation [GO:0070681]; regulation of translational fidelity [GO:0006450]; translation [GO:0006412]	asparaginyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050566]; ATP binding [GO:0005524]; glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity [GO:0050567]; transferase activity [GO:0016740]		cluster_representative
Strep_C62157	Strep_C62157A41	2	0.0142857142857142	A0A7H8ZSM1	A0A5P8K704	A0A1U9P0Z3,A0A5P2XDA8,B4V8U6	164	138	A0A5P8K704			Chaperone protein ClpB	GO:0034605;GO:0042026;GO:0005524;GO:0016887;GO:0005737	cellular response to heat [GO:0034605]; protein refolding [GO:0042026]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	cytoplasm [GO:0005737]	cluster_representative
Strep_C62295	Strep_C62295A268	2	0.0142857142857142	A0A1V0UC75	A0A5Q0LB80	A0A0U3NLD5,A0A0M4DR82,A0A6I6FCF2	440	140	A0A1V0UC75			Penicillin-binding protein	GO:0071555;GO:0008658;GO:0071972;GO:0005886	cell wall organization [GO:0071555]	penicillin binding [GO:0008658]; peptidoglycan L,D-transpeptidase activity [GO:0071972]	plasma membrane [GO:0005886]	dominant_protein
Strep_C62372	Strep_C62372A108	2	0.0142857142857142	A0A6N9V2U8	A0A5R9LRI2	A0A5Q0L882,A0A089X4Z5,A0A7H8ZP25	157	140	A0A6N9V2U8			Suppressor of fused domain protein					dominant_protein
Strep_C62480	Strep_C62480A2966	6	0.0428571428571428	A0A2N9BDR7	A0A6C0Q1S0	A0A7H8ZU19,A0A1V0U9X3,B1VVM6	4136	140	A0A2N9BDR7			Cell division ATP-binding protein FtsE	GO:0051301;GO:0005524;GO:0016887;GO:0022857;GO:0005886	cell division [GO:0051301]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]	plasma membrane [GO:0005886]	dominant_protein
Strep_C62628	Strep_C62628A120	2	0.0142857142857142	A0A3G4W1P8	A0A6G9GZ49	A0A0M4DIR1,A0A1W5Z217,A0A0U3PKX7	149	140	A0A3G4W1P8			deleted					dominant_protein
Strep_C62805	Strep_C62805A67	2	0.0142857142857142	A0A7H8ZVC9	A0A6I6FU22	A0A1W5Z4S7,A0A3S9YNF4,A0A5P2BLQ0	146	140	A0A7H8ZVC9			deleted					dominant_protein
Strep_C6292	Strep_C6292A1367	2	0.0142857142857142	G2PCT2	A0A2U9P193	A0A516R2B7,A0A0N6ZSU7,A0A3S8XZ67	1505	140	G2PCT2			Cyclase/dehydrase					dominant_protein
Strep_C62933	Strep_C62933A72	3	0.0214285714285714	A0A516R5C3	A0A6I6S0Q2	A0A0M4E088,A0A0F7W1I0,A0A6N9VPF9	138	140	A0A516R5C3			2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117) (Tetrahydrodipicolinate N-succinyltransferase) (THDP succinyltransferase) (THP succinyltransferase) (Tetrahydropicolinate succinylase)	GO:0019877;GO:0009089;GO:0008666;GO:0000287;GO:0005737	diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity [GO:0008666]; magnesium ion binding [GO:0000287]	cytoplasm [GO:0005737]	dominant_protein
Strep_C6323	Strep_C6323A0	1	0.0071428571428571	A0A2U9PE94	A0A2U9PE94	A0A7G1PD28,A0A143BWQ0,A0A7G6XPA4	133	132	A0A2U9PE94			DNA methyltransferase	GO:0032259;GO:0008168	methylation [GO:0032259]	methyltransferase activity [GO:0008168]		dominant_protein
