gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C37802	Strep_C37802A15	2	0.0142857142857142	A0A0F7W3H1	A0A0F7FSF4	A0A3S8VLW6,A0A0F7N078,A0A0N6ZQG7	134	140	A0A0F7W3H1			Glutamine synthetase (EC 6.3.1.2)	GO:0006542;GO:0019740;GO:0005524;GO:0004356;GO:0046872;GO:0005737;GO:0016020	glutamine biosynthetic process [GO:0006542]; nitrogen utilization [GO:0019740]	ATP binding [GO:0005524]; glutamine synthetase activity [GO:0004356]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]; membrane [GO:0016020]	dominant_protein
Strep_C38029	Strep_C38029A0	1	0.0071428571428571	D7BS14	A0A5J6FJW9	Q82I77,S5VLQ6,A0A6G5RJE4	127	127	D7BS14			Putative D-amino acid deaminase	GO:0016829		lyase activity [GO:0016829]		dominant_protein
Strep_C38164	Strep_C38164A19	4	0.0285714285714285	A0A1S6JEP2	A0A2K9F8T7	A0A5P2B7P1,A0A1P8TMN7,A0A6N9VPQ9	127	140	A0A1S6JEP2			Fe-S cluster assembly protein SufB	GO:0016226	iron-sulfur cluster assembly [GO:0016226]			dominant_protein
Strep_C38628	Strep_C38628A38	3	0.0214285714285714	A0A5P2DJ29	G2P7P0	A0A0M3QN92,A0A1W5Z430,A0A7G6XM00	132	139	A0A5P2DJ29			Citrate synthase	GO:0006099;GO:0036440;GO:0005737	tricarboxylic acid cycle [GO:0006099]	citrate synthase activity [GO:0036440]	cytoplasm [GO:0005737]	dominant_protein
Strep_C38638	Strep_C38638A38	2	0.0142857142857142	A0A1V0U6P6	A0A0A8ETK4	D7BSS4,Q828M2,S5VDE7	139	140	A0A1V0U6P6			L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase (L-Cys:GlcN-Ins ligase) (EC 6.3.1.13) (Mycothiol ligase) (MSH ligase)	GO:0006423;GO:0010125;GO:0005524;GO:0035446;GO:0004817;GO:0008270;GO:0005829	cysteinyl-tRNA aminoacylation [GO:0006423]; mycothiol biosynthetic process [GO:0010125]	ATP binding [GO:0005524]; cysteine-glucosaminylinositol ligase activity [GO:0035446]; cysteine-tRNA ligase activity [GO:0004817]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	dominant_protein
Strep_C38810	Strep_C38810A0	1	0.0071428571428571	D7CAH7	A0A0F7VSF7	Q82K41,S5V2M1,A0A5P2UJ88	138	138	D7CAH7			1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	GO:0051484;GO:0030604;GO:0016853;GO:0030145;GO:0070402	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process [GO:0051484]	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]; isomerase activity [GO:0016853]; manganese ion binding [GO:0030145]; NADPH binding [GO:0070402]		dominant_protein
Strep_C38834	Strep_C38834A22	2	0.0142857142857142	A0A1L6PMJ7	A0A1Z2L687	A0A1D7VVY9,A0A1W5XZR3,D7BX95	138	140	A0A1Z2L687			Cystathionine beta-synthase (EC 4.2.1.22)	GO:0006535;GO:0019343;GO:0004122;GO:0016765;GO:0005737	cysteine biosynthetic process from serine [GO:0006535]; cysteine biosynthetic process via cystathionine [GO:0019343]	cystathionine beta-synthase activity [GO:0004122]; transferase activity, transferring alkyl or aryl (other than methyl) groups [GO:0016765]	cytoplasm [GO:0005737]	cluster_representative
Strep_C38923	Strep_C38923A0	1	0.0071428571428571	D7CES2	A0A6I6WIN6	Q82AJ6,S5VKW1,A0A5J6I2P1	140	140	D7CES2			RNA-binding protein					dominant_protein
Strep_C39182	Strep_C39182A20	2	0.0142857142857142	A0A3G4W2L3	A0A0A8EWC3	A0A1U9P1G5,A0A1L7GIC0,A0A6C0Q7K0	143	140	A0A3G4W2L3			deleted					dominant_protein
Strep_C39191	Strep_C39191A35	2	0.0142857142857142	A0A1U9QRH0	A0A0F7N9F6	D7CAD1,Q82K81,S5VW98	139	140	A0A1U9QRH0			Peptidase M16	GO:0006508;GO:0046872;GO:0004222	proteolysis [GO:0006508]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]		dominant_protein
Strep_C39192	Strep_C39192A38	2	0.0142857142857142	A0A7H8ZMR5	A0A0F7NCL1	D7CBI0,Q82JZ2,S5VW38	136	137	D7CBI0			Aminotransferase	GO:0030170;GO:0008483		pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]		alternative_protein_1
Strep_C39398	Strep_C39398A33	3	0.0214285714285714	A0A5P2DKJ2	A0A0F7VWC9	A0A2N9BEU8,A0A2Z5JZY8,A0A5J6I413	125	140	A0A5P2DKJ2			ATP-dependent Clp protease ATP-binding subunit ClpX	GO:0051301;GO:0051603;GO:0005524;GO:0016887;GO:0140662;GO:0008233;GO:0046983;GO:0051082;GO:0008270;GO:0009376	cell division [GO:0051301]; proteolysis involved in protein catabolic process [GO:0051603]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; peptidase activity [GO:0008233]; protein dimerization activity [GO:0046983]; unfolded protein binding [GO:0051082]; zinc ion binding [GO:0008270]	HslUV protease complex [GO:0009376]	dominant_protein
Strep_C39511	Strep_C39511A0	1	0.0071428571428571	D7C8S1	A0A6C0Q4L5	Q82FG7,S5VJ78,A0A5J6I390	140	140	D7C8S1			Putative DNA-damage-inducible protein F	GO:0015297;GO:0042910;GO:0005886		antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]	plasma membrane [GO:0005886]	dominant_protein
Strep_C39559	Strep_C39559A6	3	0.0214285714285714	A0A1H4M0X3	B1VZN4	A0A1L6PPQ3,A0A0U3KAY0,A0A5J6GKD6	136	140	A0A1H4M0X3			Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	GO:0006103;GO:0004148;GO:0050660;GO:0005737	2-oxoglutarate metabolic process [GO:0006103]	dihydrolipoyl dehydrogenase (NADH) activity [GO:0004148]; flavin adenine dinucleotide binding [GO:0050660]	cytoplasm [GO:0005737]	dominant_protein
Strep_C39587	Strep_C39587A62	2	0.0142857142857142	A0A516RCM0	A0A0F7VX83	D7BS22,Q82I73,A0A221P297	128	126	A0A516RCM0			alanine transaminase (EC 2.6.1.2)	GO:0004021;GO:0030170;GO:0009042		L-alanine:2-oxoglutarate aminotransferase activity [GO:0004021]; pyridoxal phosphate binding [GO:0030170]; valine-pyruvate transaminase activity [GO:0009042]		dominant_protein
Strep_C40125	Strep_C40125A0	1	0.0071428571428571	D7CE51	A0A0F7N8X9	Q82JH9,N0D2W2,A0A5P2DV86	152	139	D7CE51			L-serine dehydratase (EC 4.3.1.17)	GO:0006094;GO:0051539;GO:0003941;GO:0046872	gluconeogenesis [GO:0006094]	4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]		dominant_protein
Strep_C40227	Strep_C40227A0	1	0.0071428571428571	Q82LW1	A0A5P2DT76	G2NMU8,A0A0A8EFA0,A0A6G5RMB9	125	125	Q82LW1			Peptidase	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		dominant_protein
Strep_C40280	Strep_C40280A0	1	0.0071428571428571	D7C4T5	A0A7L7M878	Q82L80,N0D4X0,A0A5P2B9R6	160	139	D7C4T5			sulfate adenylyltransferase (EC 2.7.7.4)	GO:0006790;GO:0005524;GO:0005525;GO:0003924;GO:0004781	sulfur compound metabolic process [GO:0006790]	ATP binding [GO:0005524]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; sulfate adenylyltransferase (ATP) activity [GO:0004781]		dominant_protein
Strep_C40373	Strep_C40373A15	2	0.0142857142857142	A0A0F7W0N4	A0A1Z2L531	A0A3Q8USM3,A0A0F7N6E3,A0A7H0NJ12	137	140	A0A0F7W0N4			NADH-quinone oxidoreductase subunit F (EC 7.1.1.-)	GO:0045333;GO:0051539;GO:0010181;GO:0046872;GO:0051287;GO:0008137;GO:0048038	cellular respiration [GO:0045333]	4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]		dominant_protein
Strep_C40391	Strep_C40391A22	2	0.0142857142857142	A0A1L6PEM1	A0A344TYA5	D7C6F0,Q82L64,S5VXJ2	138	139	A0A1L6PEM1			deleted					dominant_protein
Strep_C40933	Strep_C40933A6	3	0.0214285714285714	G2NWT3	I2MXZ6	B4V499,A0A3G4VUH0,A0A1W5Z4L4	131	139	G2NWT3			Glycine--tRNA ligase (EC 6.1.1.14) (Glycyl-tRNA synthetase) (GlyRS)	GO:0015966;GO:0006426;GO:0005524;GO:0004081;GO:0004820;GO:0046983;GO:0005829;GO:0070062;GO:1990742	diadenosine tetraphosphate biosynthetic process [GO:0015966]; glycyl-tRNA aminoacylation [GO:0006426]	ATP binding [GO:0005524]; bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity [GO:0004081]; glycine-tRNA ligase activity [GO:0004820]; protein dimerization activity [GO:0046983]	cytosol [GO:0005829]; extracellular exosome [GO:0070062]; microvesicle [GO:1990742]	dominant_protein
Strep_C41056	Strep_C41056A40	2	0.0142857142857142	A0A7H8ZVL8	A0A6I6WMP1	D7BVN0,Q82DF7,S5VHJ2	142	139	D7BVN0			UDP-glucose 6-dehydrogenase (EC 1.1.1.22)	GO:0000271;GO:0006065;GO:0051287;GO:0003979	polysaccharide biosynthetic process [GO:0000271]; UDP-glucuronate biosynthetic process [GO:0006065]	NAD binding [GO:0051287]; UDP-glucose 6-dehydrogenase activity [GO:0003979]		alternative_protein_1
Strep_C41210	Strep_C41210A17	2	0.0142857142857142	A0A0F7N9I2	A0A222T078	A0A1V0UES6,A0A7H8ZRM2,D7BQK6	139	139	A0A1V0UES6			NADH-quinone oxidoreductase subunit D (EC 7.1.1.-) (NADH dehydrogenase I subunit D) (NDH-1 subunit D)	GO:0051287;GO:0050136;GO:0048038;GO:0005886		NAD binding [GO:0051287]; NADH:ubiquinone reductase (non-electrogenic) activity [GO:0050136]; quinone binding [GO:0048038]	plasma membrane [GO:0005886]	alternative_protein_1
Strep_C41623	Strep_C41623A0	1	0.0071428571428571	D7C3M6	A0A1H4N2D1	Q82C81,S5VMD1,A0A5J6I9A6	140	140	D7C3M6			Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	GO:0055129;GO:0004350;GO:0050661;GO:0005737	L-proline biosynthetic process [GO:0055129]	glutamate-5-semialdehyde dehydrogenase activity [GO:0004350]; NADP binding [GO:0050661]	cytoplasm [GO:0005737]	dominant_protein
Strep_C41787	Strep_C41787A16	2	0.0142857142857142	A0A0F7MZ17	N0CMK6	A0A1L6PR05,A0A0U3KZ45,D7BSR2	137	139	N0CMK6			Peptidase M20	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		cluster_representative
Strep_C41790	Strep_C41790A32	3	0.0214285714285714	A0A7H9A1X3	A0A0A8EJH2	A0A5P2CWT7,D7CG09,Q82J64	137	140	A0A5P2CWT7			Homoserine dehydrogenase (EC 1.1.1.3)	GO:0009086;GO:0009088;GO:0004412;GO:0046872;GO:0050661	methionine biosynthetic process [GO:0009086]; threonine biosynthetic process [GO:0009088]	homoserine dehydrogenase activity [GO:0004412]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]		alternative_protein_1
Strep_C41849	Strep_C41849A0	1	0.0071428571428571	Q82LU9	A0A2Z5JLT9	G2NMT0,A0A221P5X1,A0A7L4ZBE9	133	127	Q82LU9			Crotonyl-CoA reductase (EC 1.3.1.86)	GO:0006631;GO:0043880;GO:0046872;GO:0050661	fatty acid metabolic process [GO:0006631]	crotonyl-CoA reductase activity [GO:0043880]; metal ion binding [GO:0046872]; NADP binding [GO:0050661]		dominant_protein
Strep_C42114	Strep_C42114A18	2	0.0142857142857142	B4V4R3	A0A6C0Q7U7	D7BZG8,Q82HN7,S5UZW9	132	133	D7BZG8			Two-component system sensor kinase	GO:0000160;GO:0016301;GO:0016020	phosphorelay signal transduction system [GO:0000160]	kinase activity [GO:0016301]	membrane [GO:0016020]	alternative_protein_1
Strep_C42277	Strep_C42277A0	1	0.0071428571428571	D7C307	A0A387HM90	Q82GG3,S5VPM3,A0A6I6FAA4	136	136	D7C307			Threonine synthase (EC 4.2.3.1)	GO:0009097;GO:0006565;GO:0009088;GO:0006567;GO:0003941;GO:0004794;GO:0004795	isoleucine biosynthetic process [GO:0009097]; L-serine catabolic process [GO:0006565]; threonine biosynthetic process [GO:0009088]; threonine catabolic process [GO:0006567]	L-serine ammonia-lyase activity [GO:0003941]; threonine deaminase activity [GO:0004794]; threonine synthase activity [GO:0004795]		dominant_protein
Strep_C4233	Strep_C4233A0	1	0.0071428571428571	D7BTJ6	G2PAE1	Q82HG0,S5VNX2,A0A5J6IAW7	139	139	D7BTJ6			Transcription-repair-coupling factor (TRCF) (EC 3.6.4.-)	GO:0006355;GO:0000716;GO:0005524;GO:0003684;GO:0003678;GO:0016787;GO:0005737	regulation of DNA-templated transcription [GO:0006355]; transcription-coupled nucleotide-excision repair, DNA damage recognition [GO:0000716]	ATP binding [GO:0005524]; damaged DNA binding [GO:0003684]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]	cytoplasm [GO:0005737]	dominant_protein
Strep_C42389	Strep_C42389A33	2	0.0142857142857142	A0A1U9P0V7	A0A8B1ND25	A0A7H8ZPQ5,A0A1V0UF15,D7CI15	136	138	A0A8B1ND25			Geranylgeranyl reductase family protein	GO:0071949;GO:0016628		FAD binding [GO:0071949]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]		cluster_representative
Strep_C42589	Strep_C42589A79	3	0.0214285714285714	A0A5P2CCU2	D7BU55	A0A0C5FZ96,A0A0F7VWL1,A0A0F7N0H3	121	140	A0A5P2CCU2			Pup--protein ligase (EC 6.3.1.19) (Proteasome accessory factor A) (Pup-conjugating enzyme)	GO:0019941;GO:0010498;GO:0070490;GO:0005524;GO:0016879;GO:0000287;GO:0019787	modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]; protein pupylation [GO:0070490]	ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; magnesium ion binding [GO:0000287]; ubiquitin-like protein transferase activity [GO:0019787]		dominant_protein
Strep_C43317	Strep_C43317A38	2	0.0142857142857142	A0A1V0U7T1	A0A1D8FYL4	D7CI72,Q829L4,S5V0P8	138	129	A0A1V0U7T1			Diaminobutyrate--2-oxoglutarate transaminase (EC 2.6.1.76) (DABA aminotransferase)	GO:0019491;GO:0045303;GO:0047307;GO:0030170	ectoine biosynthetic process [GO:0019491]	diaminobutyrate-2-oxoglutarate transaminase activity [GO:0045303]; diaminobutyrate-pyruvate transaminase activity [GO:0047307]; pyridoxal phosphate binding [GO:0030170]		dominant_protein
Strep_C43499	Strep_C43499A37	2	0.0142857142857142	A0A7H8ZSX8	A0A1S6JA16	D7CAL8,Q82F74,S5UY34	132	133	A0A1S6JA16			Probable M18 family aminopeptidase 2 (EC 3.4.11.-)	GO:0006508;GO:0004177;GO:0008237;GO:0008270;GO:0005737	proteolysis [GO:0006508]	aminopeptidase activity [GO:0004177]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	cluster_representative
Strep_C44071	Strep_C44071A38	2	0.0142857142857142	A0A1V0UA46	A0A7H8JSX1	D7BX68,Q82HM8,S5VNT0	138	139	A0A1V0UA46			Signal transduction histidine-protein kinase/phosphatase MprB (EC 2.7.13.3) (Mycobacterial persistence regulator B)	GO:0004721;GO:0000155;GO:0005886		phosphoprotein phosphatase activity [GO:0004721]; phosphorelay sensor kinase activity [GO:0000155]	plasma membrane [GO:0005886]	dominant_protein
Strep_C44274	Strep_C44274A9	2	0.0142857142857142	N0CNU0	A0A7H8IVA1	D7CF39,Q82A82,S5UPI7	138	139	N0CNU0			Tryptophan synthase beta chain (EC 4.2.1.20)	GO:0004834;GO:0005737		tryptophan synthase activity [GO:0004834]	cytoplasm [GO:0005737]	dominant_protein
Strep_C44365	Strep_C44365A18	2	0.0142857142857142	B4V440	A0A0F7W0B9	D7C953,Q82BC0,S5VFJ3	139	138	A0A0F7W0B9			3-oxoacyl-[acyl-carrier-protein] synthase 2 (EC 2.3.1.179)	GO:0006633;GO:0004315;GO:0005829	fatty acid biosynthetic process [GO:0006633]	3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]	cytosol [GO:0005829]	cluster_representative
Strep_C44698	Strep_C44698A0	1	0.0071428571428571	D7BYA1	A0A7L4XWL8	Q826T2,S5UQJ7,A0A5J6FIR2	144	140	D7BYA1			Biotin synthase (EC 2.8.1.6)	GO:0009102;GO:0051537;GO:0051539;GO:0004076;GO:0005506	biotin biosynthetic process [GO:0009102]	2 iron, 2 sulfur cluster binding [GO:0051537]; 4 iron, 4 sulfur cluster binding [GO:0051539]; biotin synthase activity [GO:0004076]; iron ion binding [GO:0005506]		dominant_protein
Strep_C44856	Strep_C44856A0	1	0.0071428571428571	D7CA81	A0A5B7V1B4	Q82KD5,A0A221P976,A0A6N9VP02	119	119	D7CA81			Secreted protein					dominant_protein
Strep_C45178	Strep_C45178A18	2	0.0142857142857142	B4V9R4	A0A7L4Z2B7	D7C722,Q82FK8,S5VQF5	138	139	D7C722			Serine--tRNA ligase (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)	GO:0016260;GO:0006434;GO:0005524;GO:0004828;GO:0005737	selenocysteine biosynthetic process [GO:0016260]; seryl-tRNA aminoacylation [GO:0006434]	ATP binding [GO:0005524]; serine-tRNA ligase activity [GO:0004828]	cytoplasm [GO:0005737]	alternative_protein_1
Strep_C45186	Strep_C45186A21	2	0.0142857142857142	A0A3Q8VWD9	A0A6C0Q7D1	D7BXD9,Q82I36,A0A089Z316	123	124	D7BXD9			Lipoprotein	GO:0071555;GO:0018104;GO:0008360;GO:0016746;GO:0071972;GO:0005576;GO:0005886	cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	acyltransferase activity [GO:0016746]; peptidoglycan L,D-transpeptidase activity [GO:0071972]	extracellular region [GO:0005576]; plasma membrane [GO:0005886]	alternative_protein_1
Strep_C4533	Strep_C4533A0	1	0.0071428571428571	D7CEZ6	A0A3S9Y8K6	Q82AB6,S5VEL1,A0A0B5DAG3	143	136	D7CEZ6			DNA polymerase III subunit alpha (EC 2.7.7.7)	GO:0006260;GO:0008408;GO:0003887;GO:0003676;GO:0005737	DNA replication [GO:0006260]	3'-5' exonuclease activity [GO:0008408]; DNA-directed DNA polymerase activity [GO:0003887]; nucleic acid binding [GO:0003676]	cytoplasm [GO:0005737]	dominant_protein
Strep_C4548	Strep_C4548A0	1	0.0071428571428571	D7BST9	A0A6I6WMH8	Q828K2,S5VJC6,A0A5P2C3W4	162	139	D7BST9			Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase)	GO:0050667;GO:0032259;GO:0046653;GO:0031419;GO:0008705;GO:0008270;GO:0005829	homocysteine metabolic process [GO:0050667]; methylation [GO:0032259]; tetrahydrofolate metabolic process [GO:0046653]	cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	dominant_protein
Strep_C45700	Strep_C45700A0	1	0.0071428571428571	D7CD70	Q82AM5	A0A221NVT5,A0A6G9H4C3,A0A6M4PN08	127	127	D7CD70			Adenosylcobinamide kinase (EC 2.7.1.156) (EC 2.7.7.62) (Adenosylcobinamide-phosphate guanylyltransferase)	GO:0009236;GO:0043752;GO:0005524;GO:0008820;GO:0005525	cobalamin biosynthetic process [GO:0009236]	adenosylcobinamide kinase activity [GO:0043752]; ATP binding [GO:0005524]; cobinamide phosphate guanylyltransferase activity [GO:0008820]; GTP binding [GO:0005525]		dominant_protein
Strep_C45716	Strep_C45716A0	1	0.0071428571428571	D7C3G6	J1S2S7	Q82CH0,S5VGG0,A0A5P8K2M5	133	133	D7C3G6			Putative sugar hydrolase	GO:0005975;GO:0004553;GO:0046872;GO:0016616	carbohydrate metabolic process [GO:0005975]	hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]		dominant_protein
Strep_C45954	Strep_C45954A35	2	0.0142857142857142	A0A7H8ZXD1	C9YY81	Q829U7,G2NH22,A0A0A8EYL8	121	122	A0A7H8ZXD1			Glucose-6-phosphate dehydrogenase assembly protein OpcA					dominant_protein
Strep_C46060	Strep_C46060A38	2	0.0142857142857142	A0A1V0U6Z7	A0A0F7CMU1	D7BWW4,Q827T3,S5UN18	139	140	A0A1V0U6Z7			DNA repair protein					dominant_protein
Strep_C46300	Strep_C46300A14	2	0.0142857142857142	A0A0F7NAX3	A0A0F7G0R1	A0A3G4W2E0,B4V8P2,D7C8J9	131	132	A0A0F7G0R1			histidine kinase (EC 2.7.13.3)	GO:0000155;GO:0005886		phosphorelay sensor kinase activity [GO:0000155]	plasma membrane [GO:0005886]	cluster_representative
Strep_C46302	Strep_C46302A0	1	0.0071428571428571	D7BWT9	A0A1D8FXK2	Q827R0,S5UZJ4,A0A5J6HV81	140	140	D7BWT9			Dihydroorotase (DHOase) (EC 3.5.2.3)	GO:0044205;GO:0006145;GO:0004038;GO:0004151;GO:0008270;GO:0005737	'de novo' UMP biosynthetic process [GO:0044205]; purine nucleobase catabolic process [GO:0006145]	allantoinase activity [GO:0004038]; dihydroorotase activity [GO:0004151]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	dominant_protein
Strep_C47375	Strep_C47375A9	2	0.0142857142857142	A0A6N9V5M1	A0A7H8NBP2	D7BS77,Q82DH5,S5UZU7	138	139	A0A6N9V5M1			Nucleotide sugar dehydrogenase (UDP-N-acetyl-D-glucosamine dehydrogenase)	GO:0000271;GO:0051287;GO:0016628;GO:0016616	polysaccharide biosynthetic process [GO:0000271]	NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]		dominant_protein
Strep_C4773	Strep_C4773A31	3	0.0214285714285714	A0A1U9P1F9	B1W442	A0A0C5GG16,A0A0F7VRP8,B4V509	132	140	B1W442			DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	GO:0006351;GO:0003677;GO:0003899;GO:0032549;GO:0000428	DNA-templated transcription [GO:0006351]	DNA binding [GO:0003677]; DNA-directed RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]	DNA-directed RNA polymerase complex [GO:0000428]	cluster_representative
Strep_C47962	Strep_C47962A106	2	0.0142857142857142	A0A6G5RI44	Q82EQ5	A0A0F7VZ79,A0A0C5G387,A0A0M5J1J8	129	135	A0A6G5RI44			Aspartokinase (EC 2.7.2.4)	GO:0019877;GO:0009090;GO:0009089;GO:0009088;GO:0004072;GO:0005524;GO:0005829	diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; threonine biosynthetic process [GO:0009088]	aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]	cytosol [GO:0005829]	dominant_protein
Strep_C48243	Strep_C48243A16	2	0.0142857142857142	A0A3Q8UM72	A0A0K2AN49	B4V863,A0A3G4W1N5,A0A1U9R1C5	133	140	A0A0K2AN49			Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit MurT (EC 6.3.5.13)	GO:0071555;GO:0009252;GO:0008360;GO:0016881;GO:0005524;GO:0140282;GO:0008270	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	acid-amino acid ligase activity [GO:0016881]; ATP binding [GO:0005524]; carbon-nitrogen ligase activity on lipid II [GO:0140282]; zinc ion binding [GO:0008270]		cluster_representative
Strep_C48394	Strep_C48394A0	1	0.0071428571428571	D7BX61	A0A5P2W5F3	Q82DG1,S5USA3,A0A5J6I091	140	140	D7BX61			N5-carboxyaminoimidazole ribonucleotide synthase (N5-CAIR synthase) (EC 6.3.4.18) (5-(carboxyamino)imidazole ribonucleotide synthetase)	GO:0006189;GO:0034028;GO:0005524;GO:0046872;GO:0004638;GO:0005829	'de novo' IMP biosynthetic process [GO:0006189]	5-(carboxyamino)imidazole ribonucleotide synthase activity [GO:0034028]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylaminoimidazole carboxylase activity [GO:0004638]	cytosol [GO:0005829]	dominant_protein
