genome	organism	origin_contig	origin_confidence	warnings	origin_position	chromosome_length	origin_relative_pos	origin_type	left_all_genes	left_all_leading	left_all_lagging	left_all_leading_prop	left_core_genes	left_core_leading	left_core_lagging	left_core_leading_prop	left_enrichment	left_pvalue_dir	left_pvalue_two	right_all_genes	right_all_leading	right_all_lagging	right_all_leading_prop	right_core_genes	right_core_leading	right_core_lagging	right_core_leading_prop	right_enrichment	right_pvalue_dir	right_pvalue_two	genome_M	genome_n_leading	genome_K_core	genome_x_core_leading	genome_pvalue	combined_enrichment	gtf_path	genome_q	sig_genome	combined_pvalue	combined_q	sig_combined	mean_enrichment
GCF_036226685.1	Streptomyces sp. NBC_00690 (strain=NBC_00690)	NZ_CP109009.1	real_real		4355957	8832902	0.4931512882176209	central	3679	1990	1689	0.5409078553954879	316	228	88	0.7215189873417721	0.1806111319462842	4.82737612724612e-12	9.65475225449224e-12	3597	1987	1610	0.5524047817625799	316	216	100	0.6835443037974683	0.13113952203488843	4.4377903500946397e-07	8.875580700189279e-07	7276	3977	632	444	3.774857926833081e-17	0.15594011175983458	gtf_oriented/GCF_036226685.1_oriented.gtf	1.0323415808600034e-16	True	3.774857926833081e-17	1.0323415808600034e-16	True	0.15587532699058632
GCF_036226705.1	Streptomyces pseudovenezuelae (strain=NBC_00686)	NZ_CP109011.1	real_real		4961959	10012077	0.4955973670598019	central	4275	2322	1953	0.5431578947368421	314	225	89	0.7165605095541401	0.17340261481729802	4.8549018263160415e-11	9.709803652632083e-11	4304	2500	1804	0.5808550185873605	325	227	98	0.6984615384615385	0.11760651987417792	3.7064622776404597e-06	7.412924555280919e-06	8579	4822	639	452	3.2203741282048917e-15	0.14528507121786816	gtf_oriented/GCF_036226705.1_oriented.gtf	4.264453319243951e-15	True	3.2203741282048917e-15	4.264453319243951e-15	True	0.14550456734573797
GCF_036226745.1	Streptomyces sp. NBC_00683 (strain=NBC_00683)	NZ_CP109013.1	real_real		4347215	8519060	0.510292802257526	central	3778	2171	1607	0.5746426680783483	337	230	107	0.6824925816023739	0.10784991352402562	1.3790106051093275e-05	2.758021210218655e-05	3431	1917	1514	0.5587292334596328	304	227	77	0.7467105263157895	0.18798129285615672	1.025629980121745e-12	2.05125996024349e-12	7209	4088	641	457	1.204880318954979e-15	0.14587957633994086	gtf_oriented/GCF_036226745.1_oriented.gtf	1.758398423718519e-15	True	1.204880318954979e-15	1.758398423718519e-15	True	0.14791560319009117
GCF_036226765.1	Streptomyces sp. NBC_00670 (strain=NBC_00670)	NZ_CP109017.1	real_real		3712492	7583196	0.48956825064260506	central	3177	1732	1445	0.545168397859616	306	217	89	0.7091503267973857	0.16398192893776964	5.166444998198581e-10	1.0332889996397163e-09	3303	1834	1469	0.5552528004844081	320	227	93	0.709375	0.15412219951559192	2.0253863955049945e-09	4.050772791009989e-09	6480	3566	626	444	7.941267684037597e-18	0.15895653374354124	gtf_oriented/GCF_036226765.1_oriented.gtf	3.200142894332243e-17	True	7.941267684037597e-18	3.200142894332243e-17	True	0.15905206422668078
GCF_036226785.1	Streptomyces sp. NBC_00669 (strain=NBC_00669)	NZ_CP109018.1	real_real		5017292	9600719	0.5225954431121252	central	4118	2213	1905	0.5373967945604663	256	185	71	0.72265625	0.1852594554395337	2.8948764348511503e-10	5.789752869702301e-10	3694	2054	1640	0.556036816459123	309	221	88	0.7152103559870551	0.15917353952793212	1.4669932270213229e-09	2.9339864540426457e-09	7812	4267	565	406	2.1255952932510233e-18	0.17237311329518	gtf_oriented/GCF_036226785.1_oriented.gtf	1.3927077494321808e-17	True	2.1255952932510233e-18	1.3927077494321808e-17	True	0.1722164974837329
GCF_036226805.1	Streptomyces melanogenes (strain=NBC_00668)	NZ_CP109019.1	real_real		3800724	8266710	0.4597625899541656	central	3323	1950	1373	0.586819139331929	330	228	102	0.6909090909090909	0.10408995157716194	2.6394344552468603e-05	5.2788689104937206e-05	3845	2104	1741	0.5472041612483746	301	223	78	0.7408637873754153	0.19365962612704068	4.702253857563211e-13	9.404507715126422e-13	7168	4054	631	451	4.90331606152093e-16	0.14916931387253796	gtf_oriented/GCF_036226805.1_oriented.gtf	8.073784823813259e-16	True	4.90331606152093e-16	8.073784823813259e-16	True	0.14887478885210131
GCF_036226825.1	Streptomyces sp. NBC_00667 (strain=NBC_00667)	NZ_CP109022.1	real_real		3663858	7131665	0.513745107208485	central	3162	1862	1300	0.5888678051865908	327	228	99	0.6972477064220184	0.10837990123542762	1.2804008447652396e-05	2.5608016895304792e-05	3105	1790	1315	0.5764895330112721	296	220	76	0.7432432432432432	0.16675371023197105	2.899180583122259e-10	5.798361166244518e-10	6267	3652	623	448	8.04325220662624e-14	0.1363661626891708	gtf_oriented/GCF_036226825.1_oriented.gtf	8.89921836054161e-14	True	8.04325220662624e-14	8.89921836054161e-14	True	0.13756680573369934
GCF_036226845.1	Streptomyces pseudovenezuelae (strain=NBC_00666)	NZ_CP109024.1	real_real		5246931	10027784	0.5232393318404146	central	4480	2457	2023	0.5484375	311	225	86	0.7234726688102894	0.17503516881028935	3.908655894303726e-11	7.817311788607452e-11	4179	2405	1774	0.5754965302703996	327	227	100	0.6941896024464832	0.1186930721760836	2.9014557966851703e-06	5.8029115933703406e-06	8659	4862	638	452	1.6811924873611127e-15	0.14696724121639804	gtf_oriented/GCF_036226845.1_oriented.gtf	2.3790102914513833e-15	True	1.6811924873611127e-15	2.3790102914513833e-15	True	0.14686412049318648
GCF_036226865.1	Streptomyces sp. NBC_00664 (strain=NBC_00664)	NZ_CP109025.1	real_real		3664623	7132400	0.5137994223543267	central	3158	1859	1299	0.5886637112096264	327	228	99	0.6972477064220184	0.10858399521239204	1.2354574401211358e-05	2.4709148802422715e-05	3108	1791	1317	0.5762548262548263	296	220	76	0.7432432432432432	0.16698841698841693	2.754806305558995e-10	5.50961261111799e-10	6266	3650	623	448	7.359145744860378e-14	0.13659234606598114	gtf_oriented/GCF_036226865.1_oriented.gtf	8.15665669342234e-14	True	7.359145744860378e-14	8.15665669342234e-14	True	0.13778620610040448
GCF_036226885.1	Streptomyces sp. NBC_00663 (strain=NBC_00663)	NZ_CP109027.1	real_real		5055684	9858780	0.5128103071576807	central	4386	2437	1949	0.5556315549475604	311	226	85	0.7266881028938906	0.17105654794633018	9.120302820128465e-11	1.824060564025693e-10	4251	2368	1883	0.5570454010820983	331	230	101	0.6948640483383686	0.13781864725627024	6.44383467604311e-08	1.288766935208622e-07	8637	4805	642	456	6.498178212048709e-17	0.1539529453265076	gtf_oriented/GCF_036226885.1_oriented.gtf	1.5997471997568055e-16	True	6.498178212048709e-17	1.5997471997568055e-16	True	0.1544375976013002
GCF_036226905.1	Streptomyces pseudovenezuelae (strain=NBC 00661)	NZ_CP109030.1	real_real		4976886	10195109	0.4881640794620244	central	4367	2415	1952	0.5530112205175177	314	225	89	0.7165605095541401	0.16354928903662236	4.989772526611984e-10	9.979545053223967e-10	4496	2535	1961	0.5638345195729537	324	226	98	0.6975308641975309	0.13369634462457713	2.0894561526580559e-07	4.1789123053161117e-07	8863	4950	638	451	1.027375846600536e-15	0.14839491570924457	gtf_oriented/GCF_036226905.1_oriented.gtf	1.5386176369327074e-15	True	1.027375846600536e-15	1.5386176369327074e-15	True	0.14862281683059975
GCF_036226925.1	Streptomyces sp. NBC_00659 (strain=NBC 00659)	NZ_CP109031.1	real_real		4930503	9660875	0.5103578092046528	central	3982	2126	1856	0.5339025615268709	311	226	85	0.7266881028938906	0.19278554136701975	3.424873769203971e-13	6.849747538407942e-13	4038	2309	1729	0.5718177315502724	336	235	101	0.6994047619047619	0.12758703035448948	3.5485639764863326e-07	7.097127952972665e-07	8020	4435	647	461	2.9850367114001042e-18	0.15952680123493435	gtf_oriented/GCF_036226925.1_oriented.gtf	1.703534128282063e-17	True	2.9850367114001042e-18	1.703534128282063e-17	True	0.16018628586075462
GCF_036226965.1	Streptomyces althioticus (strain=NBC 01686)	NZ_CP109207.1	real_real		3729013	7635180	0.4883988327714605	central	3321	1833	1488	0.5519421860885275	313	226	87	0.7220447284345048	0.17010254234597733	6.540543707403311e-11	1.3081087414806622e-10	3386	1950	1436	0.5759007678676905	326	228	98	0.6993865030674846	0.12348573519979411	9.588878329103272e-07	1.9177756658206544e-06	6707	3783	639	454	9.113972966919712e-16	0.1464475603350901	gtf_oriented/GCF_036226965.1_oriented.gtf	1.3797085430066183e-15	True	9.113972966919712e-16	1.3797085430066183e-15	True	0.14679413877288572
GCF_036226985.1	Streptomyces sp. NBC_01685 (strain=NBC_01685)	NZ_CP109209.1	real_real		3958219	7939687	0.4985358994630393	central	3387	1926	1461	0.5686448184233835	326	224	102	0.6871165644171779	0.1184717459937944	2.722818376912791e-06	5.445636753825582e-06	3493	1988	1505	0.5691382765531062	308	230	78	0.7467532467532467	0.1776149702001405	1.016867739376201e-11	2.033735478752402e-11	6880	3914	634	454	8.046439246825308e-16	0.1471929792385005	gtf_oriented/GCF_036226985.1_oriented.gtf	1.2404927172189017e-15	True	8.046439246825308e-16	1.2404927172189017e-15	True	0.14804335809696745
GCF_036227005.1	Streptomyces microflavus (strain=NBC 01684)	NZ_CP109210.1	real_real		4047845	8294541	0.48801314020872283	central	3468	2004	1464	0.5778546712802768	332	228	104	0.6867469879518072	0.10889231667153043	1.2061152436203683e-05	2.4122304872407366e-05	3639	2062	1577	0.5666391865897225	303	225	78	0.7425742574257426	0.1759350708360201	2.756911984218913e-11	5.513823968437826e-11	7107	4066	635	453	1.0529525399775308e-14	0.14127382452035198	gtf_oriented/GCF_036227005.1_oriented.gtf	1.263944938255471e-14	True	1.0529525399775308e-14	1.263944938255471e-14	True	0.14241369375377527
GCF_036227025.1	Streptomyces microflavus (strain=NBC 01683)	NZ_CP109211.1	real_real		4114063	8330520	0.4938542852066858	central	3596	2048	1548	0.5695216907675195	332	228	104	0.6867469879518072	0.11722529718428776	2.9218613123622334e-06	5.843722624724467e-06	3685	2103	1582	0.5706919945725916	304	226	78	0.743421052631579	0.17272905805898742	5.4726691945060723e-11	1.0945338389012145e-10	7281	4151	636	454	3.881237256072656e-15	0.14372248265710952	gtf_oriented/GCF_036227025.1_oriented.gtf	5.086037987645209e-15	True	3.881237256072656e-15	5.086037987645209e-15	True	0.1449771776216376
GCF_036227125.1	Streptomyces sp. NBC_01485 (strain=NBC_01485)	NZ_CP109435.1	real_real		4784490	9142141	0.5233445863501777	central	4122	2200	1922	0.5337214944201844	314	228	86	0.7261146496815286	0.19239315526134426	3.1337521288570304e-13	6.267504257714061e-13	3366	1894	1472	0.5626856803327391	324	226	98	0.6975308641975309	0.13484518386479172	1.1789102138044939e-07	2.3578204276089878e-07	7488	4094	638	454	3.785748608055236e-19	0.16485729309005182	gtf_oriented/GCF_036227125.1_oriented.gtf	4.5792997585898915e-18	True	3.785748608055236e-19	4.5792997585898915e-18	True	0.163619169563068
GCF_036227165.1	Streptomyces sp. NBC_01483 (strain=NBC_01483)	NZ_CP109438.1	real_real		5409251	11341748	0.47693274440588873	central	4658	2447	2211	0.5253327608415629	313	227	86	0.7252396166134185	0.19990685577185563	5.981581902498105e-14	1.196316380499621e-13	4794	2708	2086	0.5648727576136837	331	234	97	0.7069486404833837	0.14207588286969997	2.6151225153457385e-08	5.230245030691477e-08	9452	5155	644	461	3.281724260609829e-20	0.17045128968071432	gtf_oriented/GCF_036227165.1_oriented.gtf	1.5290404147582091e-18	True	3.281724260609829e-20	1.5290404147582091e-18	True	0.1709913693207778
GCF_036227225.1	Streptomyces sp. NBC_01478 (strain=NBC_01478)	NZ_CP109444.1	real_real		5967089	12123963	0.4921731450351671	central	4991	2678	2313	0.5365658184732518	314	228	86	0.7261146496815286	0.1895488312082768	9.38170761673477e-13	1.876341523346954e-12	5226	2959	2267	0.5662074244163796	329	230	99	0.6990881458966566	0.13288072148027696	2.211842946664472e-07	4.423685893328944e-07	10217	5637	643	458	4.74917031421843e-18	0.1605586456628334	gtf_oriented/GCF_036227225.1_oriented.gtf	2.3359972101428978e-17	True	4.74917031421843e-18	2.3359972101428978e-17	True	0.1612147763442769
GCF_036227245.1	Streptomyces sp. NBC_01477 (strain=NBC_01477)	NZ_CP109445.1	real_real		3930365	8464229	0.4643500311723608	central	3261	1807	1454	0.5541245016865992	268	196	72	0.7313432835820896	0.17721878189549034	3.570780736346058e-10	7.141561472692116e-10	3642	2071	1571	0.5686436024162548	297	210	87	0.7070707070707071	0.1384271046544523	2.1689157555917034e-07	4.3378315111834067e-07	6903	3878	565	406	8.944069207103636e-16	0.15679933952020342	gtf_oriented/GCF_036227245.1_oriented.gtf	1.3556191641610088e-15	True	8.944069207103636e-16	1.3556191641610088e-15	True	0.15782294327497132
GCF_036227265.1	Streptomyces sp. NBC_01476 (strain=NBC_01476)	NZ_CP109446.1	real_real		4138083	8395662	0.4928834676765215	central	3461	1845	1616	0.5330829240104016	270	205	65	0.7592592592592593	0.22617633524885772	1.3777066601402438e-15	2.7554133202804875e-15	3511	1996	1515	0.5684990031330105	305	209	96	0.6852459016393443	0.1167468985063338	8.325889114786027e-06	1.6651778229572053e-05	6972	3841	575	414	2.8391978030884005e-18	0.16908204245553637	gtf_oriented/GCF_036227265.1_oriented.gtf	1.6690237552734615e-17	True	2.8391978030884005e-18	1.6690237552734615e-17	True	0.17146161687759576
GCF_036227285.1	Streptomyces canus (strain=NBC_01475)	NZ_CP109447.1	real_real		5458203	10864072	0.5024085812391523	central	4673	2563	2110	0.5484699336614595	315	229	86	0.726984126984127	0.1785141933226675	1.2303003914558165e-11	2.460600782911633e-11	4700	2724	1976	0.5795744680851064	328	228	100	0.6951219512195121	0.11554748313440577	5.28671325166274e-06	1.057342650332548e-05	9373	5287	643	457	1.6413906951147034e-15	0.14666394771786673	gtf_oriented/GCF_036227285.1_oriented.gtf	2.333185869439884e-15	True	1.6413906951147034e-15	2.333185869439884e-15	True	0.14703083822853663
GCF_036227325.1	Streptomyces sp. NBC_01465 (strain=NBC_01465)	NZ_CP109467.1	real_real		4994007	9137164	0.546559851612601	central	4429	2438	1991	0.5504628584330549	271	180	91	0.6642066420664207	0.11374378363336579	5.6047503150979066e-05	0.00011209500630195813	3797	2145	1652	0.5649196734263893	369	278	91	0.7533875338753387	0.18846786044894948	2.237815280628599e-15	4.475630561257198e-15	8226	4583	640	458	7.254623335837711e-18	0.15848908947240448	gtf_oriented/GCF_036227325.1_oriented.gtf	3.062522200162363e-17	True	7.254623335837711e-18	3.062522200162363e-17	True	0.15110582204115763
GCF_036227365.1	Streptomyces sp. NBC_01462 (strain=NBC_01462)	NZ_CP109470.1	real_real		5344138	10422758	0.5127374155669737	central	4248	2284	1964	0.5376647834274952	314	229	85	0.7292993630573248	0.19163457962982955	3.803796236296924e-13	7.607592472593848e-13	4198	2410	1788	0.5740828966174368	335	235	100	0.7014925373134329	0.12740964069599603	3.8976956970652845e-07	7.795391394130569e-07	8446	4694	649	464	3.3319669590992245e-18	0.15918002778095008	gtf_oriented/GCF_036227365.1_oriented.gtf	1.8145517032670236e-17	True	3.3319669590992245e-18	1.8145517032670236e-17	True	0.1595221101629128
GCF_036227405.1	Streptomyces sp. NBC_01460 (strain=NBC_01460)	NZ_CP109473.1	real_real		4427467	8664611	0.5109827781074072	central	3828	2116	1712	0.5527690700104493	330	224	106	0.6787878787878788	0.12601880877742955	7.193926938189064e-07	1.4387853876378128e-06	3629	2028	1601	0.5588316340589694	303	225	78	0.7425742574257426	0.18374262336677316	4.092271640540355e-12	8.18454328108071e-12	7457	4144	633	449	8.724575568025437e-17	0.15360123687551652	gtf_oriented/GCF_036227405.1_oriented.gtf	2.0438577401445066e-16	True	8.724575568025437e-17	2.0438577401445066e-16	True	0.15488071607210135
GCF_036227445.1	Streptomyces sp. NBC_01455 (strain=NBC_01455)	NZ_CP109475.1	real_real		4736507	10186977	0.46495707215202314	central	3755	2052	1703	0.5464713715046604	314	230	84	0.732484076433121	0.18601270492846056	1.1914422806979706e-12	2.382884561395941e-12	4510	2572	1938	0.5702882483370288	334	233	101	0.6976047904191617	0.12731654208213283	4.6575485418695937e-07	9.315097083739187e-07	8265	4624	648	463	2.1779162888041816e-17	0.15503853823575542	gtf_oriented/GCF_036227445.1_oriented.gtf	6.792605140737106e-17	True	2.1779162888041816e-17	6.792605140737106e-17	True	0.1566646235052967
GCF_036227465.1	Streptomyces sp. NBC_01453 (strain=NBC_01453)	NZ_CP109478.1	real_real		5345601	9264824	0.5769781487484273	central	4648	2560	2088	0.5507745266781411	323	232	91	0.718266253869969	0.16749172719182792	1.1486330998252823e-10	2.2972661996505646e-10	3344	1999	1345	0.5977870813397129	327	233	94	0.7125382262996942	0.11475114495998129	3.8319210228511766e-06	7.663842045702353e-06	7992	4559	650	465	1.3649935163475968e-15	0.14493916993917	gtf_oriented/GCF_036227465.1_oriented.gtf	1.966966602022081e-15	True	1.3649935163475968e-15	1.966966602022081e-15	True	0.1411214360759046
GCF_036227485.1	Streptomyces sp. NBC_01451 (strain=NBC_01451)	NZ_CP109479.1	real_real		4773113	10265417	0.46497020043121484	central	3931	2145	1786	0.5456626812515899	303	195	108	0.6435643564356436	0.09790167518405368	0.0002077018668755126	0.0004154037337510252	4679	2561	2118	0.5473391750374011	338	261	77	0.772189349112426	0.22485017407502483	4.872250494860586e-19	9.744500989721172e-19	8610	4706	641	456	5.030093741472458e-19	0.1648147040864213	gtf_oriented/GCF_036227485.1_oriented.gtf	5.499844392026535e-18	True	5.030093741472458e-19	5.499844392026535e-18	True	0.16137592462953926
GCF_036227505.1	Streptomyces sp. NBC_01450 (strain=NBC_01450)	NZ_CP109480.1	real_real		4877427	10776291	0.4526072096605409	central	4143	2192	1951	0.5290852039584842	313	226	87	0.7220447284345048	0.1929595244760206	3.2488027064563445e-13	6.497605412912689e-13	4965	2824	2141	0.5687814702920443	331	235	96	0.7099697885196374	0.14118831822759315	3.128383759350647e-08	6.256767518701294e-08	9108	5016	644	461	3.6409094536037285e-19	0.16511387163561075	gtf_oriented/GCF_036227505.1_oriented.gtf	4.5792997585898915e-18	True	3.6409094536037285e-19	4.5792997585898915e-18	True	0.16707392135180688
GCF_036227565.1	Streptomyces sp. NBC_01454 (strain=NBC_01454)	NZ_CP109460.1	real_real		4069139	8360226	0.48672595692987247	central	3453	1918	1535	0.5554590211410367	276	175	101	0.6340579710144928	0.07859894987345606	0.0035394122090945247	0.007078824418189049	3587	2022	1565	0.5637022581544466	325	255	70	0.7846153846153846	0.22091312646093797	2.3236979412224778e-18	4.6473958824449556e-18	7040	3940	601	430	1.6574389589721395e-16	0.15581511874149145	gtf_oriented/GCF_036227565.1_oriented.gtf	3.352183617985453e-16	True	1.6574389589721395e-16	3.352183617985453e-16	True	0.14975603816719701
GCF_036227585.1	Streptomyces niveus (strain=NBC_01447)	NZ_CP109483.1	real_real		4074922	8500400	0.47938002917509764	central	3560	1999	1561	0.5615168539325842	314	225	89	0.7165605095541401	0.15504365562155586	2.4409969975340795e-09	4.881993995068159e-09	3809	2233	1576	0.5862431084274088	313	223	90	0.7124600638977636	0.12621695547035483	9.687591468342232e-07	1.9375182936684465e-06	7369	4232	627	448	2.5827019248972765e-14	0.14021582286932865	gtf_oriented/GCF_036227585.1_oriented.gtf	2.964451661971509e-14	True	2.5827019248972765e-14	2.964451661971509e-14	True	0.14063030554595535
GCF_036227605.1	Streptomyces sp. NBC_01439 (strain=NBC_01439)	NZ_CP109487.1	real_real		4654178	9578283	0.48590942656423913	central	4184	2323	1861	0.5552103250478011	307	225	82	0.7328990228013029	0.17768869775350182	2.0911521852357917e-11	4.1823043704715834e-11	4204	2343	1861	0.55732635585157	318	229	89	0.720125786163522	0.162799430311952	4.0288515097810886e-10	8.057703019562177e-10	8388	4666	625	454	6.931395708425322e-20	0.17012913686218412	gtf_oriented/GCF_036227605.1_oriented.gtf	1.9377101780442344e-18	True	6.931395708425322e-20	1.9377101780442344e-18	True	0.1702440640327269
GCF_036227625.1	Streptomyces anulatus (strain=NBC_01437)	NZ_CP109490.1	real_real		4382557	9053595	0.48406815193301667	central	3716	2101	1615	0.5653928955866523	322	230	92	0.7142857142857143	0.148892818699062	6.419388943413539e-09	1.2838777886827078e-08	3927	2142	1785	0.5454545454545454	311	222	89	0.7138263665594855	0.1683718211049401	1.8041741982303003e-10	3.6083483964606005e-10	7643	4243	633	452	7.856245134175936e-18	0.15891152969841582	gtf_oriented/GCF_036227625.1_oriented.gtf	3.198073461693115e-17	True	7.856245134175936e-18	3.198073461693115e-17	True	0.15863231990200105
